No,Type,Title,Authors,Track,Paper_Link,PDF_Link,OpenReview
3059,Method,Pessimism Principle Can Be Effective: Towards a Framework for Zero-Shot Transfer Reinforcement Learning,"Chi Zhang, Ziying Jia, George K. Atia, Sihong He, Yue Wang",Main,https://proceedings.mlr.press/v267/zhang25ag.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25ag/zhang25ag.pdf,https://openreview.net/forum?id=iouCP8zZQS
3060,Method,TLLC: Transfer Learning-based Label Completion for Crowdsourcing,"Wenjun Zhang, Liangxiao Jiang, Chaoqun Li",Main,https://proceedings.mlr.press/v267/zhang25ah.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25ah/zhang25ah.pdf,https://openreview.net/forum?id=BkdAnSKNoX
3061,Method,Minimalist Concept Erasure in Generative Models,"Yang Zhang, Er Jin, Yanfei Dong, Yixuan Wu, Philip Torr, Ashkan Khakzar, Johannes Stegmaier, Kenji Kawaguchi",Main,https://proceedings.mlr.press/v267/zhang25ai.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25ai/zhang25ai.pdf,https://openreview.net/forum?id=oBCw6PZ0fX
3062,Method,Revolve: Optimizing AI Systems by Tracking Response Evolution in Textual Optimization,"Peiyan Zhang, Haibo Jin, Leyang Hu, Xinnuo Li, Liying Kang, Man Luo, Yangqiu Song, Haohan Wang",Main,https://proceedings.mlr.press/v267/zhang25aj.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25aj/zhang25aj.pdf,https://openreview.net/forum?id=4vb9BDTIDh
3063,Method,Noise-Guided Predicate Representation Extraction and Diffusion-Enhanced Discretization for Scene Graph Generation,"Guoqing Zhang, Shichao Kan, Fanghui Zhang, Wanru Xu, Yue Zhang, Yigang Cen",Main,https://proceedings.mlr.press/v267/zhang25ak.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25ak/zhang25ak.pdf,https://openreview.net/forum?id=tkDtiOeLtx
3064,Method,LLMScan: Causal Scan for LLM Misbehavior Detection,"Mengdi Zhang, Goh Kai Kiat, Peixin Zhang, Jun Sun, Lin Xin Rose, Hongyu Zhang",Main,https://proceedings.mlr.press/v267/zhang25al.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25al/zhang25al.pdf,https://openreview.net/forum?id=M9keJ0Jy3J
3065,Method,MP-Nav: Enhancing Data Poisoning Attacks against Multimodal Learning,"Jingfeng Zhang, Prashanth Krishnamurthy, Naman Patel, Anthony Tzes, Farshad Khorrami",Main,https://proceedings.mlr.press/v267/zhang25am.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25am/zhang25am.pdf,https://openreview.net/forum?id=zy7VeNtSLM
3066,Method,Joker: Joint Optimization Framework for Lightweight Kernel Machines,"Junhong Zhang, Zhihui Lai",Main,https://proceedings.mlr.press/v267/zhang25an.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25an/zhang25an.pdf,https://openreview.net/forum?id=hRWcT3AH7Y
3067,Method,On Exact Bit-level Reversible Transformers Without Changing Architecture,"Guoqiang Zhang, Jp Lewis, W. Bastiaan Kleijn",Main,https://proceedings.mlr.press/v267/zhang25ao.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25ao/zhang25ao.pdf,https://openreview.net/forum?id=wHaL4GkvOP
3068,Method,Online Differentially Private Conformal Prediction for Uncertainty Quantification,"Qiangqiang Zhang, Ting Li, Xinwei Feng, Xiaodong Yan, Jinhan Xie",Main,https://proceedings.mlr.press/v267/zhang25ap.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25ap/zhang25ap.pdf,https://openreview.net/forum?id=dmZQrojdVU
3069,Method,Locate-then-edit for Multi-hop Factual Recall under Knowledge Editing,"Zhuoran Zhang, Yongxiang Li, Zijian Kan, Keyuan Cheng, Lijie Hu, Di Wang",Main,https://proceedings.mlr.press/v267/zhang25aq.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25aq/zhang25aq.pdf,https://openreview.net/forum?id=kAWtGZIHzm
3070,Method,Rhomboid Tiling for Geometric Graph Deep Learning,"Yipeng Zhang, Longlong Li, Kelin Xia",Main,https://proceedings.mlr.press/v267/zhang25ar.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25ar/zhang25ar.pdf,https://openreview.net/forum?id=lTZEAqL1R1
3071,Method,Multiobjective distribution matching,"Xiaoyuan Zhang, Peijie Li, Yingying Yu, Yichi Zhang, Han Zhao, Qingfu Zhang",Main,https://proceedings.mlr.press/v267/zhang25as.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25as/zhang25as.pdf,https://openreview.net/forum?id=HFtcZrh8jF
3072,Dataset,Adaptive Self-improvement LLM Agentic System for ML Library Development,"Genghan Zhang, Weixin Liang, Olivia Hsu, Kunle Olukotun",Main,https://proceedings.mlr.press/v267/zhang25at.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25at/zhang25at.pdf,https://openreview.net/forum?id=gdsZ3uMPsY
3073,Method,From Weight-Based to State-Based Fine-Tuning: Further Memory Reduction on LoRA with Parallel Control,"Chi Zhang, Ren Lianhai, Jingpu Cheng, Qianxiao Li",Main,https://proceedings.mlr.press/v267/zhang25au.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25au/zhang25au.pdf,https://openreview.net/forum?id=x4qvBVuzzu
3074,Method,Learning Curves of Stochastic Gradient Descent in Kernel Regression,"Haihan Zhang, Weicheng Lin, Yuanshi Liu, Cong Fang",Main,https://proceedings.mlr.press/v267/zhang25av.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25av/zhang25av.pdf,https://openreview.net/forum?id=U3RtBk95d1
3075,Method,EasyInv: Toward Fast and Better DDIM Inversion,"Ziyue Zhang, Mingbao Lin, Shuicheng Yan, Rongrong Ji",Main,https://proceedings.mlr.press/v267/zhang25aw.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25aw/zhang25aw.pdf,https://openreview.net/forum?id=n3IkEjDq4V
3076,Method,"LoRA-One: One-Step Full Gradient Could Suffice for Fine-Tuning Large Language Models, Provably and Efficiently","Yuanhe Zhang, Fanghui Liu, Yudong Chen",Main,https://proceedings.mlr.press/v267/zhang25ax.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25ax/zhang25ax.pdf,https://openreview.net/forum?id=KwIlvmLDLm
3077,Dataset,PCEvolve: Private Contrastive Evolution for Synthetic Dataset Generation via Few-Shot Private Data and Generative APIs,"Jianqing Zhang, Yang Liu, Jie Fu, Yang Hua, Tianyuan Zou, Jian Cao, Qiang Yang",Main,https://proceedings.mlr.press/v267/zhang25ay.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25ay/zhang25ay.pdf,https://openreview.net/forum?id=IKCfxWtTsu
3078,Method,Reward-Augmented Data Enhances Direct Preference Alignment of LLMs,"Shenao Zhang, Zhihan Liu, Boyi Liu, Yufeng Zhang, Yingxiang Yang, Yongfei Liu, Liyu Chen, Tao Sun, Zhaoran Wang",Main,https://proceedings.mlr.press/v267/zhang25az.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25az/zhang25az.pdf,https://openreview.net/forum?id=ruvzyT9HqJ
3079,Method,LEMoN: Label Error Detection using Multimodal Neighbors,"Haoran Zhang, Aparna Balagopalan, Nassim Oufattole, Hyewon Jeong, Yan Wu, Jiacheng Zhu, Marzyeh Ghassemi",Main,https://proceedings.mlr.press/v267/zhang25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25b/zhang25b.pdf,https://openreview.net/forum?id=fRoRsmPHUM
3080,Method,Causality Inspired Federated Learning for OOD Generalization,"Jiayuan Zhang, Xuefeng Liu, Jianwei Niu, Shaojie Tang, Haotian Yang, Xinghao Wu",Main,https://proceedings.mlr.press/v267/zhang25ba.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25ba/zhang25ba.pdf,https://openreview.net/forum?id=pWWUJw2qew
3081,Method,M2PDE: Compositional Generative Multiphysics and Multi-component PDE Simulation,"Tao Zhang, Zhenhai Liu, Feipeng Qi, Yongjun Jiao, Tailin Wu",Main,https://proceedings.mlr.press/v267/zhang25bb.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bb/zhang25bb.pdf,https://openreview.net/forum?id=Pwr2LznsQc
3082,Method,MetaAgent: Automatically Constructing Multi-Agent Systems Based on Finite State Machines,"Yaolun Zhang, Xiaogeng Liu, Chaowei Xiao",Main,https://proceedings.mlr.press/v267/zhang25bc.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bc/zhang25bc.pdf,https://openreview.net/forum?id=vOxaD3hhPt
3083,Method,Learning to Steer Learners in Games,"Yizhou Zhang, Yian Ma, Eric Mazumdar",Main,https://proceedings.mlr.press/v267/zhang25bd.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bd/zhang25bd.pdf,https://openreview.net/forum?id=gTDUSrjQLy
3084,Method,SKOLR: Structured Koopman Operator Linear RNN for Time-Series Forecasting,"Yitian Zhang, Liheng Ma, Antonios Valkanas, Boris N. Oreshkin, Mark Coates",Main,https://proceedings.mlr.press/v267/zhang25be.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25be/zhang25be.pdf,https://openreview.net/forum?id=Xg1BGlybfq
3085,Method,DPCore: Dynamic Prompt Coreset for Continual Test-Time Adaptation,"Yunbei Zhang, Akshay Mehra, Shuaicheng Niu, Jihun Hamm",Main,https://proceedings.mlr.press/v267/zhang25bf.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bf/zhang25bf.pdf,https://openreview.net/forum?id=A6zDim0rQf
3086,Method,Ladder-Residual: Parallelism-Aware Architecture for Accelerating Large Model Inference with Communication Overlapping,"Muru Zhang, Mayank Mishra, Zhongzhu Zhou, William Brandon, Jue Wang, Yoon Kim, Jonathan Ragan-Kelley, Shuaiwen Leon Song, Ben Athiwaratkun, Tri Dao",Main,https://proceedings.mlr.press/v267/zhang25bg.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bg/zhang25bg.pdf,https://openreview.net/forum?id=bJnSplWSCL
3087,Method,On The Concurrence of Layer-wise Preconditioning Methods and Provable Feature Learning,"Thomas Tck Zhang, Behrad Moniri, Ansh Nagwekar, Faraz Rahman, Anton Xue, Hamed Hassani, Nikolai Matni",Main,https://proceedings.mlr.press/v267/zhang25bh.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bh/zhang25bh.pdf,https://openreview.net/forum?id=aRUUFFycNh
3088,Method,Multi-agent Architecture Search via Agentic Supernet,"Guibin Zhang, Luyang Niu, Junfeng Fang, Kun Wang, Lei Bai, Xiang Wang",Main,https://proceedings.mlr.press/v267/zhang25bi.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bi/zhang25bi.pdf,https://openreview.net/forum?id=imcyVlzpXh
3089,Method,Finite-Time Global Optimality Convergence in Deep Neural Actor-Critic Methods for Decentralized Multi-Agent Reinforcement Learning,"Zhiyao Zhang, Myeung Suk Oh, Fnu Hairi, Ziyue Luo, Alvaro Velasquez, Jia Liu",Main,https://proceedings.mlr.press/v267/zhang25bj.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bj/zhang25bj.pdf,https://openreview.net/forum?id=ZcvGJH4ps7
3090,Method,Overcoming Multi-step Complexity in Multimodal Theory-of-Mind Reasoning: A Scalable Bayesian Planner,"Chunhui Zhang, Zhongyu Ouyang, Kwonjoon Lee, Nakul Agarwal, Sean Dae Houlihan, Soroush Vosoughi, Shao-Yuan Lo",Main,https://proceedings.mlr.press/v267/zhang25bk.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bk/zhang25bk.pdf,https://openreview.net/forum?id=2dz6psiiA0
3091,Method,Generalization Performance of Ensemble Clustering: From Theory to Algorithm,"Xu Zhang, Haoye Qiu, Weixuan Liang, Hui Liu, Junhui Hou, Yuheng Jia",Main,https://proceedings.mlr.press/v267/zhang25bl.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bl/zhang25bl.pdf,https://openreview.net/forum?id=CXJV23a8nm
3092,Method,Preference learning made easy: Everything should be understood through win rate,"Lily H Zhang, Rajesh Ranganath",Main,https://proceedings.mlr.press/v267/zhang25bm.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bm/zhang25bm.pdf,https://openreview.net/forum?id=UA8DESerfC
3093,Method,"One Stone, Two Birds: Enhancing Adversarial Defense Through the Lens of Distributional Discrepancy","Jiacheng Zhang, Benjamin I. P. Rubinstein, Jingfeng Zhang, Feng Liu",Main,https://proceedings.mlr.press/v267/zhang25bn.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bn/zhang25bn.pdf,https://openreview.net/forum?id=pb4om8rWRQ
3094,Method,The Ripple Effect: On Unforeseen Complications of Backdoor Attacks,"Rui Zhang, Yun Shen, Hongwei Li, Wenbo Jiang, Hanxiao Chen, Yuan Zhang, Guowen Xu, Yang Zhang",Main,https://proceedings.mlr.press/v267/zhang25bo.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bo/zhang25bo.pdf,https://openreview.net/forum?id=sw1Sm72dmV
3095,Method,DiMa: Understanding the Hardness of Online Matching Problems via Diffusion Models,"Boyu Zhang, Aocheng Shen, Bing Liu, Qiankun Zhang, Bin Yuan, Jing Wang, Shenghao Liu, Xianjun Deng",Main,https://proceedings.mlr.press/v267/zhang25bp.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bp/zhang25bp.pdf,https://openreview.net/forum?id=I9DSsCBwG0
3096,Method,Policy Filtration for RLHF to Mitigate Noise in Reward Models,"Chuheng Zhang, Wei Shen, Li Zhao, Xuyun Zhang, Xiaolong Xu, Wanchun Dou, Jiang Bian",Main,https://proceedings.mlr.press/v267/zhang25bq.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bq/zhang25bq.pdf,https://openreview.net/forum?id=L8hYdTQVcs
3097,Method,Training Dynamics of In-Context Learning in Linear Attention,"Yedi Zhang, Aaditya K Singh, Peter E. Latham, Andrew M Saxe",Main,https://proceedings.mlr.press/v267/zhang25br.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25br/zhang25br.pdf,https://openreview.net/forum?id=aFNq67ilos
3098,Method,Sketch to Adapt: Fine-Tunable Sketches for Efficient LLM Adaptation,"Tianyi Zhang, Junda Su, Aditya Desai, Oscar Wu, Zhaozhuo Xu, Anshumali Shrivastava",Main,https://proceedings.mlr.press/v267/zhang25bs.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bs/zhang25bs.pdf,https://openreview.net/forum?id=zZXOXhxO6I
3099,Method,CellFlux: Simulating Cellular Morphology Changes via Flow Matching,"Yuhui Zhang, Yuchang Su, Chenyu Wang, Tianhong Li, Zoe Wefers, Jeffrey J Nirschl, James Burgess, Daisy Ding, Alejandro Lozano, Emma Lundberg, Serena Yeung-Levy",Main,https://proceedings.mlr.press/v267/zhang25bt.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bt/zhang25bt.pdf,https://openreview.net/forum?id=3NLNmdheIi
3100,Dataset,Domain2Vec: Vectorizing Datasets to Find the Optimal Data Mixture without Training,"Mozhi Zhang, Howe Tissue, Lu Wang, Xipeng Qiu",Main,https://proceedings.mlr.press/v267/zhang25bu.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bu/zhang25bu.pdf,https://openreview.net/forum?id=kJ5i29FejW
3101,Method,ELMO : Efficiency via Low-precision and Peak Memory Optimization in Large Output Spaces,"Jinbin Zhang, Nasib Ullah, Erik Schultheis, Rohit Babbar",Main,https://proceedings.mlr.press/v267/zhang25bv.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bv/zhang25bv.pdf,https://openreview.net/forum?id=d6CTIPrTTC
3102,Method,Neural Encoding and Decoding at Scale,"Yizi Zhang, Yanchen Wang, Mehdi Azabou, Alexandre Andre, Zixuan Wang, Hanrui Lyu, International Brain Laboratory, Eva L Dyer, Liam Paninski, Cole Lincoln Hurwitz",Main,https://proceedings.mlr.press/v267/zhang25bw.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bw/zhang25bw.pdf,https://openreview.net/forum?id=vOdz3zhSCj
3103,Method,Diverging Preferences: When do Annotators Disagree and do Models Know?,"Michael Jq Zhang, Zhilin Wang, Jena D. Hwang, Yi Dong, Olivier Delalleau, Yejin Choi, Eunsol Choi, Xiang Ren, Valentina Pyatkin",Main,https://proceedings.mlr.press/v267/zhang25bx.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bx/zhang25bx.pdf,https://openreview.net/forum?id=qWgAAVhoXb
3104,Method,Splitting & Integrating: Out-of-Distribution Detection via Adversarial Gradient Attribution,"Jiayu Zhang, Xinyi Wang, Zhibo Jin, Zhiyu Zhu, Jianlong Zhou, Fang Chen, Huaming Chen",Main,https://proceedings.mlr.press/v267/zhang25by.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25by/zhang25by.pdf,https://openreview.net/forum?id=b1Bae7TKmw
3105,Method,Active Treatment Effect Estimation via Limited Samples,"Zhiheng Zhang, Haoxiang Wang, Haoxuan Li, Zhouchen Lin",Main,https://proceedings.mlr.press/v267/zhang25bz.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bz/zhang25bz.pdf,https://openreview.net/forum?id=qDWvebg8mL
3106,Method,Preconditioned Riemannian Gradient Descent Algorithm for Low-Multilinear-Rank Tensor Completion,"Yuanwei Zhang, Fengmiao Bian, Xiaoqun Zhang, Jian-Feng Cai",Main,https://proceedings.mlr.press/v267/zhang25c.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25c/zhang25c.pdf,https://openreview.net/forum?id=pNyodFNPhv
3107,Method,Contextual Linear Bandits with Delay as Payoff,"Mengxiao Zhang, Yingfei Wang, Haipeng Luo",Main,https://proceedings.mlr.press/v267/zhang25ca.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25ca/zhang25ca.pdf,https://openreview.net/forum?id=zL8O4wWQps
3108,Dataset,Function-to-Style Guidance of LLMs for Code Translation,"Longhui Zhang, Bin Wang, Jiahao Wang, Xiaofeng Zhao, Min Zhang, Hao Yang, Meishan Zhang, Yu Li, Jing Li, Jun Yu, Min Zhang",Main,https://proceedings.mlr.press/v267/zhang25cb.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25cb/zhang25cb.pdf,https://openreview.net/forum?id=bLng6Z10Vx
3109,Method,Curriculum Learning for Biological Sequence Prediction: The Case of De Novo Peptide Sequencing,"Xiang Zhang, Jiaqi Wei, Zijie Qiu, Sheng Xu, Nanqing Dong, Zhiqiang Gao, Siqi Sun",Main,https://proceedings.mlr.press/v267/zhang25cc.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25cc/zhang25cc.pdf,https://openreview.net/forum?id=WbLXcMt2eG
3110,Method,e-GAI: e-value-based Generalized $α$-Investing for Online False Discovery Rate Control,"Yifan Zhang, Zijian Wei, Haojie Ren, Changliang Zou",Main,https://proceedings.mlr.press/v267/zhang25cd.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25cd/zhang25cd.pdf,https://openreview.net/forum?id=Pedm1880A2
3111,Method,"AI for Global Climate Cooperation: Modeling Global Climate Negotiations, Agreements, and Long-Term Cooperation in RICE-N","Tianyu Zhang, Andrew Robert Williams, Phillip Wozny, Kai-Hendrik Cohrs, Koen Ponse, Marco Jiralerspong, Soham Rajesh Phade, Sunil Srinivasa, Lu Li, Yang Zhang, Prateek Gupta, Erman Acar, Irina Rish, Yoshua Bengio, Stephan Zheng",Main,https://proceedings.mlr.press/v267/zhang25ce.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25ce/zhang25ce.pdf,https://openreview.net/forum?id=PX29zF9wRb
3112,Method,Gradient Descent Converges Arbitrarily Fast for Logistic Regression via Large and Adaptive Stepsizes,"Ruiqi Zhang, Jingfeng Wu, Peter Bartlett",Main,https://proceedings.mlr.press/v267/zhang25cf.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25cf/zhang25cf.pdf,https://openreview.net/forum?id=cufJbug7du
3113,Method,"MODA: MOdular Duplex Attention for Multimodal Perception, Cognition, and Emotion Understanding","Zhicheng Zhang, Wuyou Xia, Chenxi Zhao, Zhou Yan, Xiaoqiang Liu, Yongjie Zhu, Wenyu Qin, Pengfei Wan, Di Zhang, Jufeng Yang",Main,https://proceedings.mlr.press/v267/zhang25cg.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25cg/zhang25cg.pdf,https://openreview.net/forum?id=9hd5WA6QCn
3114,Method,SpargeAttention: Accurate and Training-free Sparse Attention Accelerating Any Model Inference,"Jintao Zhang, Chendong Xiang, Haofeng Huang, Jia Wei, Haocheng Xi, Jun Zhu, Jianfei Chen",Main,https://proceedings.mlr.press/v267/zhang25ch.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25ch/zhang25ch.pdf,https://openreview.net/forum?id=74c3Wwk8Tc
3115,Method,Improving Reward Model Generalization from Adversarial Process Enhanced Preferences,"Zhilong Zhang, Tian Xu, Xinghao Du, Xingchen Cao, Yihao Sun, Yang Yu",Main,https://proceedings.mlr.press/v267/zhang25ci.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25ci/zhang25ci.pdf,https://openreview.net/forum?id=2FGpL5Nd4C
3116,Method,Optimizing Robustness and Accuracy in Mixture of Experts: A Dual-Model Approach,"Xu Zhang, Kaidi Xu, Ziqing Hu, Ren Wang",Main,https://proceedings.mlr.press/v267/zhang25cj.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25cj/zhang25cj.pdf,https://openreview.net/forum?id=cngMks94dR
3117,Method,Learning to Reuse Policies in State Evolvable Environments,"Ziqian Zhang, Bohan Yang, Lihe Li, Yuqi Bian, Ruiqi Xue, Feng Chen, Yi-Chen Li, Lei Yuan, Yang Yu",Main,https://proceedings.mlr.press/v267/zhang25ck.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25ck/zhang25ck.pdf,https://openreview.net/forum?id=1R84O2Xr1k
