No,Type,Vol_Issue,Published,Title,Authors,Pages,DOI,Paper_Link
661,Method,48(8),2026-8,Learning Three-Domain Implicit Image Function for Arbitrary-Scale Light Field Super-Resolution,"Ruixuan Cong, Hao Sheng, Yu Wang, Da Yang, Zhenglong Cui, Weifeng Lyv, Yi Zhang, Wei Ke",9397-9414,10.1109/tpami.2026.3679405,https://doi.org/10.1109/tpami.2026.3679405
662,Method,48(8),2026-8,"S 4 ST: A Strong, Self-Transferable, faSt, and Simple Scale Transformation for Data-Free Transferable Targeted Attack","Yongxiang Liu, Bowen Peng, Li Liu, Xiang Li",9730-9747,10.1109/tpami.2026.3679507,https://doi.org/10.1109/tpami.2026.3679507
663,Method,48(8),2026-8,DrawMotion: Generating 3D Human Motions by Freehand Drawing,"Tao Wang, Lei Jin, Zhihua Wu, Qiaozhi He, Jiaming Chu, Yu Cheng, Junliang Xing, Jian Zhao, Shuicheng Yan, Li Wang",9450-9466,10.1109/tpami.2026.3679530,https://doi.org/10.1109/tpami.2026.3679530
664,Method,48(8),2026-8,Separable Decomposition for Ragged Tensors,"Yexun Hu, Tai-Xiang Jiang, Michael K. Ng, Xi-Le Zhao",9624-9641,10.1109/tpami.2026.3679727,https://doi.org/10.1109/tpami.2026.3679727
665,Method,48(8),2026-8,Band-Kernel Stochastic Learning for Unsupervised Blind Hyperspectral Image Super-Resolution,"Zhixiong Yang, Jingyuan Xia, Shengxi Li, Lingyu Zheng, Shuanghui Zhang, Li Liu, Yaowen Fu, Yongxiang Liu",9895-9913,10.1109/tpami.2026.3681688,https://doi.org/10.1109/tpami.2026.3681688
666,Method,48(8),2026-8,Temporal Source Recovery for Time-Series Source-Free Unsupervised Domain Adaptation,"Yucheng Wang, Peiliang Gong, Min Wu, Felix Ott, Xiaoli Li, Lihua Xie, Zhenghua Chen",9589-9605,10.1109/tpami.2026.3681762,https://doi.org/10.1109/tpami.2026.3681762
667,Method,48(8),2026-8,Deep Information-Balanced Multimodal Learning,"Yang Qin, Yanglin Feng, Yuan Sun, Dezhong Peng, Xi Peng, Peng Hu",9384-9396,10.1109/tpami.2026.3681770,https://doi.org/10.1109/tpami.2026.3681770
668,Method,48(8),2026-8,Textureless Surface Feature Point Detection via Micro-Geometry Reconstruction,"Yanxing Liang, Yinghui Wang, Tao Yan, Jinlong Yang, Wei Li, Liangyi Huang, Xiaojuan Ning, Temurbek Kuchkorov",10066-10082,10.1109/tpami.2026.3681931,https://doi.org/10.1109/tpami.2026.3681931
669,Method,48(8),2026-8,Rein++: Efficient Generalization and Adaptation for Semantic Segmentation With Vision Foundation Models,"Zhixiang Wei, Xiaoxiao Ma, Ruishen Yan, Tao Tu, Huaian Chen, Jinjin Zheng, Yi Jin, Enhong Chen",9826-9843,10.1109/tpami.2026.3681631,https://doi.org/10.1109/tpami.2026.3681631
670,Method,48(8),2026-8,EvaNet: Toward More Efficient and Consistent Infrared and Visible Image Fusion Assessment,"Chunyang Cheng, Tianyang Xu, Xiao-Jun Wu, Tao Zhou, Hui Li, Zhangyong Tang, Josef Kittler",9914-9929,10.1109/tpami.2026.3681958,https://doi.org/10.1109/tpami.2026.3681958
671,Method,48(8),2026-8,MSDformer: Multi-Scale Discrete Transformer for Time Series Generation,"Shibo Feng, Zhicheng Chen, Xi Xiao, Zhong Zhang, Qing Li, Xingyu Gao, Peilin Zhao",10129-10142,10.1109/tpami.2026.3681981,https://doi.org/10.1109/tpami.2026.3681981
672,Method,48(8),2026-8,Pragmatic Communication in Multi-Agent Collaborative Perception,"Yue Hu, Xianghe Pang, Xiaoqi Qin, Yonina C. Eldar, Siheng Chen, Ping Zhang, Wenjun Zhang",9279-9296,10.1109/tpami.2026.3680062,https://doi.org/10.1109/tpami.2026.3680062
673,Method,48(8),2026-8,Local and High-Order Consistency Coding and Adaptation for Cross-Hypergraph Node Classification,"Hanrui Wu, Yanxin Wu, Lei Tian, Zhao-Rong Lai, Jinyi Long, Michael K. Ng, C. L. Philip Chen",9997-10011,10.1109/tpami.2026.3682385,https://doi.org/10.1109/tpami.2026.3682385
674,Method,48(8),2026-8,EvolveNav: Empowering LLM-Based Vision-Language Navigation via Self-Improving Embodied Reasoning,"Bingqian Lin, Yunshuang Nie, Khun Loun Zai, Ziming Wei, Mingfei Han, Rongtao Xu, Minzhe Niu, Jianhua Han, Hanwang Zhang, Liang Lin, Bokui Chen, Cewu Lu, Xiaodan Liang",9782-9796,10.1109/tpami.2026.3682514,https://doi.org/10.1109/tpami.2026.3682514
675,Method,48(8),2026-8,Neural Operator: Is Data All You Need to Model the World? An Insight Into the Paradigm of Data-Driven Scientific ML,"Hrishikesh Viswanath, Md Ashiqur Rahman, Abhijeet Vyas, Andrey Shor, Beatriz Medeiros, Stephanie Hernandez, Suhas Eswarappa Prameela, Aniket Bera",10097-10111,10.1109/tpami.2026.3682604,https://doi.org/10.1109/tpami.2026.3682604
676,Method,48(8),2026-8,Catching Every Ripple: Enhanced Anomaly Awareness via Dynamic Concept Adaptation,"Jiaqi Zhu, Shaofeng Cai, Jie Chen, Fang Deng, Beng Chin Ooi, Wenqiao Zhang",9930-9946,10.1109/tpami.2026.3682661,https://doi.org/10.1109/tpami.2026.3682661
677,Method,48(8),2026-8,Quadruplet Augmentation With Attribute and Structure Invariance for Online Continual Learning,"Jialu Wu, Shaofan Wang, Yanfeng Sun, Boyue Wang, Baocai Yin",9876-9894,10.1109/tpami.2026.3681470,https://doi.org/10.1109/tpami.2026.3681470
678,Method,48(8),2026-8,Scalable and Generalizable Correspondence Pruning via Geometry-Consistent Pre-Training,"Tangfei Liao, Xiaoqin Zhang, Tao Wang, Hao Ye, Min Li, Guobao Xiao, Mang Ye",10048-10065,10.1109/tpami.2026.3682079,https://doi.org/10.1109/tpami.2026.3682079
679,Method,48(8),2026-8,SCGT: Toward Scalable and Comprehensive Graph Transformer,"Jianqing Liang, Min Chen, Xinkai Wei, Jiye Liang",9312-9322,10.1109/tpami.2026.3682858,https://doi.org/10.1109/tpami.2026.3682858
680,Method,48(9),2026-9,Local Duality for Sparse Support Vector Machines,"Penghe Zhang, Naihua Xiu, Houduo Qi",10332-10347,10.1109/tpami.2026.3683057,https://doi.org/10.1109/tpami.2026.3683057
681,Method,48(8),2026-8,Mechanisms Under Shifts: Interpretable Clustering With Self-Improving Heterogeneous Causal Graphs,"Wenrui Li, Qinghao Zhang, Xiaowo Wang",10083-10096,10.1109/tpami.2026.3683072,https://doi.org/10.1109/tpami.2026.3683072
682,Method,48(8),2026-8,Equivariant Bayesian Hyperspectral Imaging via Mosaiced and PAN Image Fusion,"Renwei Dian, Nan Wang, Anjing Guo, Shutao Li",9966-9981,10.1109/tpami.2026.3682543,https://doi.org/10.1109/tpami.2026.3682543
683,Method,48(8),2026-8,Mining Association Patterns From Neighborhood Insight,"Honghong Cheng, Yuhua Qian, Xinyan Liang, Jiye Liang, Qingfu Zhang",10012-10029,10.1109/tpami.2026.3682740,https://doi.org/10.1109/tpami.2026.3682740
684,Method,48(8),2026-8,Advancing Vision Transformer With Enhanced Spatial Priors,"Qihang Fan, Huaibo Huang, Mingrui Chen, Hongmin Liu, Ran He",9711-9729,10.1109/tpami.2026.3683127,https://doi.org/10.1109/tpami.2026.3683127
685,Method,48(8),2026-8,Information-Theoretic Optimization for Task-Adapted Compressed Sensing Magnetic Resonance Imaging,"Xinyu Peng, Ziyang Zheng, Wenrui Dai, Duoduo Xue, Shaohui Li, Chenglin Li, Junni Zou, Hongkai Xiong",9947-9965,10.1109/tpami.2026.3683201,https://doi.org/10.1109/tpami.2026.3683201
686,Method,48(8),2026-8,Probing Deep Into Temporal Profile Makes the Infrared Small Target Detector Much Better,"Ruojing Li, Wei An, Yingqian Wang, Xinyi Ying, Yimian Dai, Longguang Wang, Miao Li, Yulan Guo, Li Liu",10157-10175,10.1109/tpami.2026.3683258,https://doi.org/10.1109/tpami.2026.3683258
687,Method,48(8),2026-8,Text4Seg++: Advancing Image Segmentation via Generative Language Modeling,"Mengcheng Lan, Chaofeng Chen, Jiaxing Xu, Zongrui Li, Yiping Ke, Xudong Jiang, Yingchen Yu, Yunqing Zhao, Song Bai",9486-9501,10.1109/tpami.2026.3683307,https://doi.org/10.1109/tpami.2026.3683307
688,Method,48(8),2026-8,Principals and Pupils of Lenslet-Based Light Field Camera Calibration,"Douglas W. Palmer, Ryan Griffiths, Donald G. Dansereau",9844-9858,10.1109/tpami.2026.3683350,https://doi.org/10.1109/tpami.2026.3683350
689,Method,48(9),2026-9,DECODE: Domain-Aware Continual Domain Expansion for Motion Prediction,"Boqi Li, Haojie Zhu, Henry X. Liu",10316-10331,10.1109/tpami.2026.3683469,https://doi.org/10.1109/tpami.2026.3683469
690,Method,48(9),2026-9,Enhancing Value Decomposition With Target Transformation in Cooperative Multi-Agent Reinforcement Learning,"Zeyang Liu, Lipeng Wan, Shiguang Sun, Xue Sui, Xingyu Chen, Xuguang Lan, Nanning Zheng",10299-10315,10.1109/tpami.2026.3683517,https://doi.org/10.1109/tpami.2026.3683517
