No,Type,Title,Authors,Track,Decision,Paper_Link,PDF_Link
511,Dataset,LMM4-IC4K: A Large Multimodal Model Powered Integrated Circuit Footprint Geometry Understanding,"Yida Wang, Taiting Lu, Runze Liu, Lanqing Yang, Zhe Chen, Yuehai Wang, Yixin Liu, Kaiyuan Lin, XiaoMeng Chen, Dian Ding, Yijie Li, Yifan Yang, Yi-Chao Chen, yincheng jin, Mahanth Gowda",Main,Accept (regular),https://openreview.net/forum?id=GfJao7wf4s,https://openreview.net/pdf?id=GfJao7wf4s
512,Dataset,ProtocolBench: Which LLM MultiAgent Protocol to Choose?,"Hongyi Du, Jiaqi Su, Jisen Li, Lijie Ding, Yingxuan Yang, Peixuan Han, Robert Tang, Kunlun Zhu, Jiaxuan You",Main,Accept (regular),https://openreview.net/forum?id=GZRiXE2zBe,https://openreview.net/pdf?id=GZRiXE2zBe
513,Dataset,CentaurEval: Benchmarking Human-in-the-Loop Value in Agentic Coding,"Hanjun Luo, Chiming Ni, Jiaheng Wen, Zhimu Huang, Bingduo Liao, Sylvia Chung Yan Shan, Yiran Wang, Yingbin Jin, Jialin Li, Xinfeng Li, Wenyuan Xu, XiaoFeng Wang, Hanan Salam",Main,Accept (regular),https://openreview.net/forum?id=GR335S9IgZ,https://openreview.net/pdf?id=GR335S9IgZ
514,Dataset,VideoLoom: A Video Large Language Model for Joint Spatial-Temporal Understanding,"Jiapeng Shi, junke Wang, Zuyao You, Bo He, Zuxuan Wu",Main,Accept (regular),https://openreview.net/forum?id=FZroB6jcpN,https://openreview.net/pdf?id=FZroB6jcpN
515,Dataset,Investigating Component Contributions in Multi-Agent ML Systems,"Junsung Kim, Ilia Mireskandari, Seungwan Son, Yifan Zhou, Khizer Shahid, Dylan Dai",Main,Accept (regular),https://openreview.net/forum?id=FOfvTwBGUX,https://openreview.net/pdf?id=FOfvTwBGUX
516,Dataset,"Efficient, Validation-Free Intrinsic Quality Estimation for Large-Scale Face Recognition Datasets","Zhichao Chen, Yongle Zhao, Kaicheng Yang, Meng Yang, Yin Xie, Ziyong Feng",Main,Accept (regular),https://openreview.net/forum?id=EmMmxTMiGJ,https://openreview.net/pdf?id=EmMmxTMiGJ
517,Dataset,Position: Responsible AI for AI companions must actively combat violence toward intimate partners,"Atmadeep Ghoshal, Anasmita Ghoshal, Volodymyr Shevchenko, Ashwini B, Arshia Dutta, Ruba Abu-Salma, Martim Brandao",Position,Accept (spotlight),https://openreview.net/forum?id=s6nxLbamu4,https://openreview.net/pdf?id=s6nxLbamu4
518,Dataset,Benchmarking the Limits of In-Context Reinforcement Learning for Ad-Hoc Teamwork,"Yuheng Jing, Kai Li, Jiajun Zhang, Zeyao Ma, Jiaxi Yang, Lei Zhang, zhe wu, Jinmin He, Junliang Xing, Jian Cheng",Main,Accept (regular),https://openreview.net/forum?id=EbkumuY3eW,https://openreview.net/pdf?id=EbkumuY3eW
519,Dataset,MMPD-Bench: Bridging Multimodal Fission with Multi-Polarimetric Modalities Decomposition,"Yi He, Zimo Zhao, Yiming Yang, Xiaoyuan Cheng, Chao He, Yukun Hu",Main,Accept (regular),https://openreview.net/forum?id=EGvoEpzkWG,https://openreview.net/pdf?id=EGvoEpzkWG
520,Dataset,MultiPriv: Benchmarking Individual-Level Privacy Reasoning in Vision-Language Models,"Xiongtao Sun, HUI LI, Jiaming Zhang, Yujie Yang, Kaili Liu, Ruxin Feng, Wen Tan, Wei Yang Bryan Lim",Main,Accept (regular),https://openreview.net/forum?id=E4CNyyUDSD,https://openreview.net/pdf?id=E4CNyyUDSD
521,Dataset,QEDBench: Quantifying the Alignment Gap in Automated Evaluation of University-Level Mathematical Proofs,"Santiago Gonzalez, Alireza Amiribavandpour, Peter Ye, Edward Zhang, Ruslans Aleksejevs, Todor Antić, Polina Baron, Sujeet Bhalerao, Shubhrajit Bhattacharya, Zachary Burton, John Byrne, Hyungjun Choi, Nujhat Ahmed Disha, Koppány I Encz, Yuchen Fang, Robert Joseph George, Ebrahim Ghorbani, Alan Goldfarb, Jing Guo, Meghal Gupta, Stefano Huber, Annika Kanckos, Minjung Kang, Hyun Jong Kim, Dino Lorenzini, Levi Lorenzo, Tianyi Mao, Giovanni Marzenta, Ariane Masuda, Lukas Mauth, Ana Mickovic, Andrés Miniguano-Trujillo, Antoine Moulin, Wenqi Ni, Tomos Parry, Kevin Ren, Hossein Roodbarani, Mathieu Rundström, Manjil Saikia, Detchat Samart, Rebecca Steiner, Connor Stewart, Dhara Thakkar, Jeffrey Tse, Vasiliki Velona, Yunhai Xiang, Sibel Yalçın, Jun Yan, Ji Zeng, Arman Cohan, Quanquan Liu",Main,Accept (regular),https://openreview.net/forum?id=aOL0RPDfTQ,https://openreview.net/pdf?id=aOL0RPDfTQ
522,Dataset,FG-CLIP 2: A Bilingual Fine-grained Vision-Language Alignment Model,"Chunyu Xie, Bin Wang, Fanjing Kong, Jincheng Li, Dawei Liang, Ji Ao, Dawei Leng, Yuhui Yin",Main,Accept (regular),https://openreview.net/forum?id=Dl8vXnJJQi,https://openreview.net/pdf?id=Dl8vXnJJQi
523,Dataset,SLQ: Bridging Modalities via Shared Latent Queries for Retrieval with Frozen MLLMs,"Haoran Lou, Ziyan Liu, Chunxiao Fan, Yuexin Wu, Yue Ming, Hao Wu, Kai Zuo, Yibo Chen, Xu Tang",Main,Accept (regular),https://openreview.net/forum?id=12CrabKNu6,https://openreview.net/pdf?id=12CrabKNu6
524,Dataset,InfVSR: Toward Consistency-Driven Streaming Generative Video Super-Resolution,"Ziqing Zhang, Kai Liu, Zheng Chen, Xi Li, Yucong Chen, Bingnan Duan, Linghe Kong, Yulun Zhang",Main,Accept (regular),https://openreview.net/forum?id=CZCXz5cBXR,https://openreview.net/pdf?id=CZCXz5cBXR
525,Dataset,CVE-Factory: Scaling Expert-Level Agentic Tasks for Code Security Vulnerability,"Xianzhen Luo, Jingyuan Zhang, Shiqi Zhou, JinYang Huang, Chuan Xiao, Qingfu Zhu, Zhiyuan Ma, YUE XING, Yang Yue, Wencong Zeng, Wanxiang Che",Main,Accept (spotlight),https://openreview.net/forum?id=BkMSFFtm5M,https://openreview.net/pdf?id=BkMSFFtm5M
526,Dataset,CausalGame: Benchmarking Causal Thinking of LLM Agents in Games,"Zhenhao Chen, Yongqiang Chen, Chenxi Liu, Junchi Yu, Xiangchen Song, Zijian Li, Jialin Li, Phil Torr, Bo Han, Kun Zhang",Main,Accept (spotlight),https://openreview.net/forum?id=WNqIX3IFZU,https://openreview.net/pdf?id=WNqIX3IFZU
527,Dataset,OSM+: Billion-Level Open Street Map Dataset for City-wide Experiments,"Guanjie Zheng, Ziyang Su, Yiheng Wang, Yuhang Luo, Hongwei Zhang, Xuanhe Zhou, Linghe Kong, Fan Wu, Wen Ling",Main,Accept (spotlight),https://openreview.net/forum?id=CMeeyJzWZ5,https://openreview.net/pdf?id=CMeeyJzWZ5
528,Dataset,ROAMM: A Benchmark Dataset for Multimodal Human Attention Decoding and EEG-to-Text Modeling During Naturalistic Reading,"Haorui Sun, Ardyn Olszko, Niharika Singh, David Jangraw",Main,Accept (regular),https://openreview.net/forum?id=zqLPdt09fE,https://openreview.net/pdf?id=zqLPdt09fE
529,Dataset,"Tabero: Learning Gentle Manipulation with Closed-Loop Force Feedback from Vision, Touch, and Language","Qiwei Wu, Rui Zhang, Xin Xiang, Tao Li, Weihua Zhang, Junjie Lai, Renjing Xu",Main,Accept (regular),https://openreview.net/forum?id=BOWWKD9xEF,https://openreview.net/pdf?id=BOWWKD9xEF
530,Dataset,MetaphorVU: Towards Metaphorical Video Understanding,"Zhuoqun Li, Boxi Cao, Guiping Jiang, Fangrui Lv, Ruotong Pan, Jianan Wang, Xiangyu Wu, Hongyu Lin, Yaojie Lu, Yong Du, Ruyin Jia, Liyan, Tingting Gao, Han Li, Xianpei Han, Le Sun",Main,Accept (spotlight),https://openreview.net/forum?id=yKcBAJMPXZ,https://openreview.net/pdf?id=yKcBAJMPXZ
531,Dataset,Op-CAD: Benchmarking and Investigating Operation-oriented CAD Generation,"Yixue Bai, Yufei Gu, Zeke Xie",Main,Accept (regular),https://openreview.net/forum?id=2VSY8G3plF,https://openreview.net/pdf?id=2VSY8G3plF
532,Dataset,MedREK: Retrieval-Based Editing for Medical LLMs with Key-Aware Prompts,"Shujun Xia, Haokun Lin, Yichen WU, Yinan Zhou, Zixuan Li, Zhongwei Wan, Xingrun Xing, Yefeng Zheng, Xiang Li, Caifeng Shan, Zhenan Sun, Quanzheng Li",Main,Accept (regular),https://openreview.net/forum?id=XFHjS8kw6X,https://openreview.net/pdf?id=XFHjS8kw6X
533,Dataset,D-Judge: Disrupting Multi-Turn Jailbreaks using Semantics-Preserving Output Rewriting,"Huanli Gong, Zhipeng Wei, Yu Fu, Haz Shahgir, Ananya Gupta, Yue Dong, N. Benjamin Erichson",Main,Accept (regular),https://openreview.net/forum?id=Azk4mutSxF,https://openreview.net/pdf?id=Azk4mutSxF
534,Dataset,DocOS: Towards Proactive Document-Guided Actions in GUI Agents,"Jingjing Liu, Ziye Huang, Zihao Cheng, Zeming Liu, Jiahong Wu, Yuhang Guo, Kehai Chen, Yunhong Wang, Haifeng Wang",Main,Accept (regular),https://openreview.net/forum?id=AmT2F5APcp,https://openreview.net/pdf?id=AmT2F5APcp
535,Dataset,VideoKR: Towards Knowledge- and Reasoning-Intensive Video Understanding,"Lin Fu, Zheyuan Yang, Yang Wang, Tingyu Song, Arman Cohan, Yilun Zhao",Main,Accept (spotlight),https://openreview.net/forum?id=eXxFlOPTk4,https://openreview.net/pdf?id=eXxFlOPTk4
536,Dataset,GeoDM: Geometry-aware Distribution Matching for Dataset Distillation,"Xuhui Li, Zhengquan Luo, Zihui Cui, Kai Zhao, Zhiqiang Xu",Main,Accept (regular),https://openreview.net/forum?id=ANVPCRmZQQ,https://openreview.net/pdf?id=ANVPCRmZQQ
537,Dataset,EgoTactile: Learning Grasp Pressure for Everyday Objects from Egocentric Video,"Yuan Zeng, Yujia Shi, Tiao Tan, Xingting Li, Yaqi Qin, Zongqing Lu, Wenming Yang, Jing-Hao Xue, Qingmin Liao",Main,Accept (spotlight),https://openreview.net/forum?id=xBkLTpOu2V,https://openreview.net/pdf?id=xBkLTpOu2V
538,Dataset,ProOPF: Benchmarking and Improving LLMs for Professional-Grade Power Systems Optimization Modeling,"Chao Shen, Zihan Guo, Xu Wan, Zhenghao Yang, Yifan Zhang, Wenqi Huang, Jie Song, Zongyan Zhang, Mingyang Sun",Main,Accept (regular),https://openreview.net/forum?id=UuPDyWSNhA,https://openreview.net/pdf?id=UuPDyWSNhA
539,Dataset,Magnitude Distance: A Geometric Measure of Dataset Similarity,"Sahel Torkamani, Henry Gouk, Rik Sarkar",Main,Accept (regular),https://openreview.net/forum?id=9ylPoHEKed,https://openreview.net/pdf?id=9ylPoHEKed
540,Dataset,ECG-R1: Protocol-Guided and Modality-Agnostic MLLM for Reliable ECG Interpretation,"Jiarui Jin, Haoyu Wang, Xingliang Wu, Xiaocheng Fang, Xiang Lan, Zihan Wang, Deyun Zhang, Bo Liu, Yingying Zhang, Xian Wu, Hongyan Li, Shenda Hong",Main,Accept (regular),https://openreview.net/forum?id=dcLjhvVU47,https://openreview.net/pdf?id=dcLjhvVU47
541,Dataset,GENEB: Why Genomic Models Are Hard to Compare,"Daria Ledneva, Mikhail Nuridinov, Denis Kuznetsov",Main,Accept (regular),https://openreview.net/forum?id=uZerXmyozE,https://openreview.net/pdf?id=uZerXmyozE
542,Dataset,Learning Flexible Generalization in Video Quality Assessment by Bringing Device and Viewing Condition Distributions,"Nickolay Safonov, Dmitriy Vatolin",Main,Accept (regular),https://openreview.net/forum?id=VOvwbW0qbO,https://openreview.net/pdf?id=VOvwbW0qbO
543,Dataset,AI Cartography: Mapping the Latent Landscape of AI Benchmark Ecosystems,"Michael Hardy, Anka Reuel, Lijin Zhang, Jodi Casabianca, Sang Truong, Yash Dave, Hansol Lee, Ben Domingue, Sanmi Koyejo",Main,Accept (regular),https://openreview.net/forum?id=Vr4YScS9DT,https://openreview.net/pdf?id=Vr4YScS9DT
544,Dataset,Evaluating LLM Uncertainty in Long-Form Generation Using Deterministic Ground Truth,"Ido Amit, Ido Galil, Ran El-Yaniv",Main,Accept (regular),https://openreview.net/forum?id=snio4e2nHU,https://openreview.net/pdf?id=snio4e2nHU
545,Dataset,BizFinBench.v2: Towards Reliable LLMs in Finance via Real-User Data and Offline/Online Bilingual Evaluation,"Xin Guo, Rongjunchen Zhang, Guilong Lu, Xuntao Guo, Jia Shuai, Zhi Yang, Liwen Zhang",Main,Accept (regular),https://openreview.net/forum?id=8cQGYH64R2,https://openreview.net/pdf?id=8cQGYH64R2
546,Dataset,A Regime-Aware Trajectory Prediction Framework for 1000+ Systems Biology Models,"heng rao, Jason Z Zhang, Yu Gu, Zhenghao Liu, Ge Yu, Jeffrey Su, Yang Cao, Fan Yang, Minghan Chen",Main,Accept (regular),https://openreview.net/forum?id=sI3UUkXJxs,https://openreview.net/pdf?id=sI3UUkXJxs
547,Dataset,BioProBench: A Corpus and Benchmark for Biological Protocol Reasoning in Autonomous Science,"Yuyang Liu, Liuzhenghao Lyu, Xiancheng Zhang, Jingya Wang, Li Yuan, Yonghong Tian",Main,Accept (regular),https://openreview.net/forum?id=8EZamwNqld,https://openreview.net/pdf?id=8EZamwNqld
548,Dataset,ChartE$^{3}$: A Comprehensive Benchmark for End-to-End Chart Editing,"Shuo Li, Jiajun Sun, Zhekai Wang, Xiaoran Fan, Hui Li, Dingwen Yang, Zhiheng Xi, Yijun Wang, Zifei Shan, Tao Gui, Qi Zhang, Xuanjing Huang",Main,Accept (regular),https://openreview.net/forum?id=7tAon7qQQX,https://openreview.net/pdf?id=7tAon7qQQX
549,Dataset,IVQA-LD: Inclusive Multimodal Understanding for Population with Limb Deficiency,"Yan Ke, Xin Shen, Jiaying Ying, Xin Li, Xin Yu",Main,Accept (regular),https://openreview.net/forum?id=7cZztVrgR0,https://openreview.net/pdf?id=7cZztVrgR0
550,Dataset,From Statics to Dynamics: Physics-Aware Image Editing with Latent Transition Priors,"Liangbing Zhao, Le Zhuo, Sayak Paul, Hongsheng Li, Mohamed Elhoseiny",Main,Accept (regular),https://openreview.net/forum?id=7YeCG53Bo9,https://openreview.net/pdf?id=7YeCG53Bo9
551,Dataset,MLUBench: A Benchmark for Lifelong Unlearning Evaluation in MLLMs,"He Li, Haoang Chi, Qizhou Wang, Yunxin Mao, Zhiheng Zhang, Jie Tan, Tongliang Liu, Wenjing Yang, Bo Han",Main,Accept (regular),https://openreview.net/forum?id=60cv928EVo,https://openreview.net/pdf?id=60cv928EVo
552,Dataset,Seg-ReSearch: Segmentation with Interleaved Reasoning and External Search,"Tianming Liang, Qirui Du, Jian-Fang Hu, Haichao Jiang, Zicheng Lin, Wei-Shi Zheng",Main,Accept (regular),https://openreview.net/forum?id=H0tGv2kBi8,https://openreview.net/pdf?id=H0tGv2kBi8
553,Dataset,UniMedVL: Unifying Medical Multimodal Understanding and Generation through Observation-Knowledge-Analysis,"Junzhi Ning, Wei Li, Cheng Tang, Jiashi Lin, Chenglong Ma, Chaoyang Zhang, Jiyao Liu, Ying Chen, Shujian Gao, Yuandong Pu, Huihui Xu, Chenhui Gou, Ziyan Huang, Yi Xin, Qi Qin, Diping Song, Bin Fu, Guang Yang, Ji Yuanfeng, Tianbin Li, Yanzhou Su, Jin Ye, SHIXIANG TANG, Zhongying Deng, Lihao Liu, Ming Hu, Junjun He",Main,Accept (regular),https://openreview.net/forum?id=7UR3rNXMz9,https://openreview.net/pdf?id=7UR3rNXMz9
554,Dataset,Spatio-Temporal LLM: Reasoning about Environments and Actions,"Haozhen Zheng, beitong tian, Mingyuan Wu, Zhenggang Tang, Klara Nahrstedt, Alex Schwing",Main,Accept (regular),https://openreview.net/forum?id=pO9vQniT8B,https://openreview.net/pdf?id=pO9vQniT8B
555,Dataset,It's TIME: Towards the Next Generation of Time Series Forecasting Benchmarks,"Zhongzheng Qiao, SHENG PAN, Anni Wang, Viktoriya Zhukova, Yong Liu, Xudong Jiang, Qingsong Wen, Mingsheng Long, Ming Jin, Chenghao Liu",Main,Accept (regular),https://openreview.net/forum?id=79TgfXHbsK,https://openreview.net/pdf?id=79TgfXHbsK
556,Dataset,SafeLab: An Interactive High-Fidelity Benchmark for Embodied Safety in Scientific Robotics,"Fengshuo Bai, Yufeng Li, Ruihai Wu, Peishuo Wang, Yuhan Wang, Bernie Zhu, Yuanfei Wang, Tawei Chou, Gao, Runchuan Zhu, Ying Wen, Yaodong Yang, Yuanpei Chen",Main,Accept (regular),https://openreview.net/forum?id=ojwpa0wXo9,https://openreview.net/pdf?id=ojwpa0wXo9
557,Dataset,CyberGym-E2E: Scalable Real-World Benchmark for AI Agents' End-to-End Cybersecurity Capabilities,"Tianneng Shi, Robin Rheem, Dongwei Jiang, Mona Wang, Francisco De La Riega, Zhun Wang, Jingzhi Jiang, Alexander Cheung, Sean Tai, Jonah Cha, Jianhong Tu, Gabriel Han, Chenguang Wang, Jingxuan He, Wenbo Guo, Dawn Song",Main,Accept (regular),https://openreview.net/forum?id=jXaBRLQrcM,https://openreview.net/pdf?id=jXaBRLQrcM
558,Dataset,Convex Dataset Valuation for Post-Training,"Siqi Zeng, Christopher Jung, Rui Li, Zhe Kang, Ming Li, Nima Noorshams, Zhigang Wang, Fuchun Peng, Han Zhao, Xue Feng",Main,Accept (regular),https://openreview.net/forum?id=oAAL0wZSMF,https://openreview.net/pdf?id=oAAL0wZSMF
559,Dataset,GAE: Unleashing Physical Potential of VLM with Generalizable Action Expert,"Mingyu Liu, Zheng Huang, Xiaoyi Lin, Muzhi Zhu, Canyu Zhao, Yating Wang, Haoyi Zhu, Hao Chen, Chunhua Shen",Main,Accept (regular),https://openreview.net/forum?id=6lq2MGo42H,https://openreview.net/pdf?id=6lq2MGo42H
560,Dataset,MuCO: Generative Peptide Cyclization Empowered by Multi-stage Conformation Optimization,"Yitian Wang, Zhao Yang, Angxiao Yue, Wentao Guo, Yaning Cui, Hongteng Xu",Main,Accept (regular),https://openreview.net/forum?id=6l8bvRoJZN,https://openreview.net/pdf?id=6l8bvRoJZN
561,Dataset,MotiMotion: Motion-Controlled Video Generation with Visual Reasoning,"Hsin-Ying Lee, Hanwen Jiang, Yiqun Mei, Jing Shi, Ming-Hsuan Yang, Zhixin Shu",Main,Accept (regular),https://openreview.net/forum?id=ndyuCnJxks,https://openreview.net/pdf?id=ndyuCnJxks
562,Dataset,PolarDepth: Monocular Transparent Object Depth from Polar-Physics Priors,"Wen Dong, Haiyang Mei, Yinglian Ji, Zijun Zhang, Wenyuan Zhang, Pengwei Luo, Bo Dong, Shengfeng He, Xin Yang",Main,Accept (regular),https://openreview.net/forum?id=nIK0JgJc81,https://openreview.net/pdf?id=nIK0JgJc81
563,Dataset,BuildArena: A Physics-Aligned Interactive Benchmark of LLMs for Engineering Construction,"Tian Xia, Tianrun Gao, Wenhao Deng, Long Wei, Xiaowei Qian, Chenglei Yu, Tailin Wu",Main,Accept (regular),https://openreview.net/forum?id=QAQKmIp3SZ,https://openreview.net/pdf?id=QAQKmIp3SZ
564,Dataset,ProMiSE: Protein Multi-State Evaluation Benchmark in Biological Contexts,"Bonjae Ku, Seeun Kim, Yubeen Kim, Hahnbeom Park, Chaok Seok",Main,Accept (regular),https://openreview.net/forum?id=5ZN3tiSetW,https://openreview.net/pdf?id=5ZN3tiSetW
565,Dataset,DeepHA: Scaling Action Chains Elicits Deep Hierarchical Agents,"Zihao Wang, Muyao Li, Kaichen He, Haowei Lin, Xiaojian Ma, Anji Liu, Yitao Liang",Main,Accept (regular),https://openreview.net/forum?id=5W0ezwAurK,https://openreview.net/pdf?id=5W0ezwAurK
566,Dataset,A Geometric Analysis of Small-sized Language Model Hallucinations,"Emanuele Ricco, Elia Onofri, Lorenzo Cima, Stefano Cresci, Roberto Di Pietro",Main,Accept (regular),https://openreview.net/forum?id=5RQPAHUtCO,https://openreview.net/pdf?id=5RQPAHUtCO
567,Dataset,ExCyTIn-Bench: Evaluating LLM agents on Cyber Threat Investigation,"Yiran Wu, Mauricio Velazco, Andrew Zhao, Manuel Luján, Srisuma Movva, Yogesh Roy, Quang Nguyen, Roberto Rodriguez, Qingyun Wu, Michael Albada, Julia Kiseleva, Anand Mudgerikar",Main,Accept (regular),https://openreview.net/forum?id=4pQVVSKdkH,https://openreview.net/pdf?id=4pQVVSKdkH
568,Dataset,VT-Bench: A Unified Benchmark for Visual-Tabular Multi-Modal Learning,"贾 子怡, Zijian Cheng, Xinyue Zhang, Kun-Yang Yu, Zhi Zhou, Yu-Feng Li, Lan-Zhe Guo",Main,Accept (regular),https://openreview.net/forum?id=4oZDo5v9zt,https://openreview.net/pdf?id=4oZDo5v9zt
569,Dataset,Benchmarking Dense and Indiscernible Object Counting with Blueberries,"Weihao Bo, Yanpeng Sun, Jingwen Qin, Fei Shen, Xiaofan Li, Zechao Li",Main,Accept (regular),https://openreview.net/forum?id=4doFQgswAu,https://openreview.net/pdf?id=4doFQgswAu
570,Dataset,CMI-RewardBench: Evaluating Music Reward Models with Compositional Multimodal Instruction,"Yinghao Ma, Haiwen Xia, Hewei Gao, Weixiong Chen, Ye Yuxin, Yuchen Yang, Sungkyun Chang, Mingshuo Ding, Yizhi Li, Ruibin Yuan, Simon Dixon, Emmanouil Benetos",Main,Accept (regular),https://openreview.net/forum?id=k9DhP16RZt,https://openreview.net/pdf?id=k9DhP16RZt
571,Dataset,Rethinking Visual Autoregressive Sampling with Information-Grounding Guidance,"Ky Dan Nguyen, Hoang Lam Tran, Anh-Dung Dinh, Daochang Liu, Weidong Cai, Xiuying Wang, Chang Xu",Main,Accept (regular),https://openreview.net/forum?id=4PL5wouooK,https://openreview.net/pdf?id=4PL5wouooK
572,Dataset,RVAS: Referring Video Active Exploration and Segmentation,"Hengrui Hu, Weiwei Gao, Zipei Zhang, Henghui Ding",Main,Accept (regular),https://openreview.net/forum?id=95wIQ6actx,https://openreview.net/pdf?id=95wIQ6actx
573,Dataset,CaP-X: A Framework for Benchmarking and Improving Coding Agents for Robot Manipulation,"Letian Fu, Justin Yu, Karim El-Refai, Ethan Kou, Haoru Xue, Huang Huang, Wenli Xiao, Li Fei-Fei, Guanya Shi, Jiajun Wu, S. Sastry, Yuke Zhu, Ken Goldberg, Jim Fan",Main,Accept (regular),https://openreview.net/forum?id=4JRO9plGAI,https://openreview.net/pdf?id=4JRO9plGAI
574,Dataset,LongCoT: Benchmarking Long-Horizon Chain-of-Thought Reasoning,"Sumeet Motwani, Daniel Nichols, Charles London, Peggy Li, Fabio Pizzati, Acer Blake, Hasan Hammoud, Tavish McDonald, Akshat Naik, Alesia Ivanova, Vignesh Baskaran, Ivan Laptev, Ruben Glatt, Tal Ben-Nun, Phil Torr, Ameya Pandurang Prabhu, Brian Bartoldson, Bhavya Kailkhura, Christian Schroeder de Witt",Main,Accept (regular),https://openreview.net/forum?id=47NnSXz3im,https://openreview.net/pdf?id=47NnSXz3im
575,Dataset,"ComplexMCP: Evaluation of LLM Agents in Dynamic, Interdependent, and Large-Scale Tool Sandbox","Yuanyang Li, Xue Yang, Longyue Wang, Weihua Luo, Hongyang Chen",Main,Accept (regular),https://openreview.net/forum?id=3u1M9wokD7,https://openreview.net/pdf?id=3u1M9wokD7
576,Dataset,Systematic Failures in Collective Reasoning under Distributed Information in Multi-Agent LLMs,"Yuxuan Li, Aoi Naito, Hirokazu Shirado",Main,Accept (regular),https://openreview.net/forum?id=igHBKQaLLP,https://openreview.net/pdf?id=igHBKQaLLP
577,Dataset,MechVQA: Benchmarking and Enhancing Multimodal LLMs on Comprehensive Mechanical Drawing Understanding,"Qian Kou, Xiaofeng Shi, Yulin Li, Xiaosong Qiu, XinyangWang, Hua Zhou, Cao Dongxing",Main,Accept (regular),https://openreview.net/forum?id=3jsh1kSoYk,https://openreview.net/pdf?id=3jsh1kSoYk
