No,Type,Title,Authors,Volume,DOI,Paper_Link
309,Method,Efficient and Scalable Neural-Symbolic Search for Complex Query Answering over Incomplete Knowledge Graphs,"Weizhi Fei, Zihao Wang, Hang Yin, Shukai Zhao, Wei Zhang, Yangqiu Song",10.1145/3770855,10.1145/3770855.3817754,https://doi.org/10.1145/3770855.3817754
310,Method,Neural Scalable Symbolic Search Framework for Complex Logical Queries with Multiple Free Variables,"Weizhi Fei, Hang Yin, Zihao Wang, Shukai Zhao, Wei Zhang, Yangqiu Song",10.1145/3770855,10.1145/3770855.3817755,https://doi.org/10.1145/3770855.3817755
311,Method,The Boy Who Cried Wolf: Adversarial Misclassification of Safe Inputs as Unsafe in Multimodal Guardrails,"Shuo Shi, Rui Yin, Naen Xu, Jiahao Chen, Chunyi Zhou, Tianyu Du, Zhihui Fu, Jun Wang, Zhaoxiang Wang, Shouling Ji",10.1145/3770855,10.1145/3770855.3817756,https://doi.org/10.1145/3770855.3817756
312,Method,Learned Lossless Image Compression with Interleaved Parallel Inference and Irregular Causal Reasoning,"Lingdu Kong, Xiaochun Yang, Shuo Li, Tieying Li, Bin Wang, Chunhui Shen, Xiang Wang, Feibo Li",10.1145/3770855,10.1145/3770855.3817757,https://doi.org/10.1145/3770855.3817757
313,Method,Conditional PED-ANOVA: Hyperparameter Importance in Hierarchical &amp; Dynamic Search Spaces,"Kaito Baba, Yoshihiko Ozaki, Shuhei Watanabe",10.1145/3770855,10.1145/3770855.3817758,https://doi.org/10.1145/3770855.3817758
314,Method,Scalable Counterfactual Risk Estimation for Rare Events in Longitudinal Data,"Xiaohui Yin, Avijit Mitra, Ying Zhou, Kun Chen, Hong Yu",10.1145/3770855,10.1145/3770855.3817759,https://doi.org/10.1145/3770855.3817759
315,Method,Bypassing Copyright Protection in Diffusion-based Customization via Two-Stage Latent Feature Optimization,"Ziang Xu, Wenbo Yu, Hongyao Yu, Hao Fang, Jiawei Kong, Bin Chen, Hao Wu, Shu-Tao Xia, Zhiyong Wu",10.1145/3770855,10.1145/3770855.3817760,https://doi.org/10.1145/3770855.3817760
316,Method,Testing Statistical Dependence in Labeled Graphs under Mismatches,"Nikolaos Papagiannis, Vasam Manjveekar Prabantu, Ananth Grama, Wojciech Szpankowski",10.1145/3770855,10.1145/3770855.3817761,https://doi.org/10.1145/3770855.3817761
317,Method,Observationally Informed Adaptive Causal Experimental Design,"Erdun Gao, Liang Zhang, Jake Fawkes, Aoqi Zuo, Wenqin Liu, Haoxuan Li, Mingming Gong, Dino Sejdinovic",10.1145/3770855,10.1145/3770855.3817762,https://doi.org/10.1145/3770855.3817762
318,Method,Uncertainty-Calibrated Diffusion for Reliable 3D Molecular Graph Generation,"Fang Wan, Jingxiang Qu, Yi Liu",10.1145/3770855,10.1145/3770855.3817764,https://doi.org/10.1145/3770855.3817764
319,Method,Disentangled Dual-Granularity Learning for Market-Adaptive Stock Return Forecasting under Non-Stationary Environments,"Minghui Su, Xiaobo Guo, Deyu Tian, Binfeng Wang, Peng Zhang",10.1145/3770855,10.1145/3770855.3817765,https://doi.org/10.1145/3770855.3817765
320,Method,RekindleSketch: Time-Aware Detection of Recent Persistent Flows via Arrival-Driven Rewards,"Xuyang Jing, Yingchao Dou, Jialin Dong, Zheng Yan, Yihan Zheng, Xiangyu Wang, Cong Wang, Yang Xiao",10.1145/3770855,10.1145/3770855.3817767,https://doi.org/10.1145/3770855.3817767
321,Method,Rethinking the Stealthiness of Cryptographically Undetectable Backdoors in Practical RFF Learning,"Tianshuo Cong, Pei Li, Haojie Wu, Jinyuan Liu, Tairong Huang, Guoyan Zhang, Anyu Wang",10.1145/3770855,10.1145/3770855.3817768,https://doi.org/10.1145/3770855.3817768
322,Method,HiLLM-CD: LLM-Enhanced Hierarchical Cognitive Diagnosis,"Yuquan Xie, Wanqi Yang, Bo Zhang, Zekun Li, Lei Wang, Ming Yang, Yang Gao",10.1145/3770855,10.1145/3770855.3817769,https://doi.org/10.1145/3770855.3817769
323,Method,Broken Memories: Detecting and Mitigating Memorization in Diffusion Models with Degraded Generations,"Yuanmin Huang, Mi Zhang, Chen Chen, Feifei Li, Geng Hong, Xiaoyu You, Min Yang",10.1145/3770855,10.1145/3770855.3817770,https://doi.org/10.1145/3770855.3817770
324,Method,Taming Multi-Dimensional Tail: A Factorized Tail-Interaction Framework for Hyperscale Cloud Workload Forecasting,"Xin Wu, Fei Teng, Chen Yang, Tianrui Li",10.1145/3770855,10.1145/3770855.3817771,https://doi.org/10.1145/3770855.3817771
325,Method,LAUA: Handling Missing Modalities and Unpaired Data in Multimodal Federated Learning,"Yi Wei, Xiaokai Zhou, Shanshan Feng, Chuang Hu, Xiao Yan, Jiawei Jiang",10.1145/3770855,10.1145/3770855.3817772,https://doi.org/10.1145/3770855.3817772
326,Method,Adaptive Prototypical Contrastive Learning for Time Series Clustering,Wei Li,10.1145/3770855,10.1145/3770855.3817773,https://doi.org/10.1145/3770855.3817773
327,Method,DeMix: Debugging Training Data with Mixed Data Error Types by Investigating Influence Vectors,"Jiale Deng, Yanyan Shen, Xiaogang Shi, Junjun Chai",10.1145/3770855,10.1145/3770855.3817774,https://doi.org/10.1145/3770855.3817774
328,Method,Cognitive Distillation for Information Forensics: Towards Improved Hateful Meme Detection,"Xiuxian Wang, Yuting Su, Wenhui Li, Ruidong Chen, Zhuojun Li, Anan Liu",10.1145/3770855,10.1145/3770855.3817775,https://doi.org/10.1145/3770855.3817775
329,Method,OneDB: A Distributed Multi-Metric Data Similarity Search System,"Tang Qian, Yifan Zhu, Lu Chen, Xiangyu Ke, Tianyi Li, Christian Jensen",10.1145/3770855,10.1145/3770855.3817776,https://doi.org/10.1145/3770855.3817776
330,Method,Efficient Simple Temporal Cycle Enumeration on Large Graphs with Lightweight Preprocessing,"Qi Liang, Dian Ouyang, Kang Chen, Fan Zhang, Xuemin Lin",10.1145/3770855,10.1145/3770855.3817777,https://doi.org/10.1145/3770855.3817777
331,Method,TRACER: Physics-Guided Causal Evidence Construction for Zero-Shot Traffic Anomaly Diagnosis,"Yuhang Zhang, Meng Ma, Ping Wang",10.1145/3770855,10.1145/3770855.3817778,https://doi.org/10.1145/3770855.3817778
332,Method,DIREC: Diffusion-Based Review-Embedding Generation for Accurate Cross-Domain Recommendation,"Jiwon Son, Yongjin Kwon, Sang-Wook Kim",10.1145/3770855,10.1145/3770855.3817779,https://doi.org/10.1145/3770855.3817779
333,Method,Self-Evolutionary Reinforced Knowledge Distillation for Multi-Modal Tool-Use Agents,"Lei Shen, Chengyu Wang, Yuanjie Lyu, Yuanhao Yue, Jun Huang, Zhongmin Cai",10.1145/3770855,10.1145/3770855.3817780,https://doi.org/10.1145/3770855.3817780
334,Method,inversedMixup: Data Augmentation via Inverting Mixed Embeddings,"Fanshuang Kong, Richong Zhang, Qiyu Sun, Zhijie Nie, Ting Deng, Chunming Hu",10.1145/3770855,10.1145/3770855.3817781,https://doi.org/10.1145/3770855.3817781
335,Method,From Evidence to Trajectory: Abductive Reasoning Path Synthesis for Retrieval-Augmented Generation Agents Development,"Muzhi Li, Jinhu Qi, Yihong Wu, Minghao Zhao, Liheng Ma, Yifan Li, Xinyu Wang, Zhenghan Tai, Zixing Song, Yingxue Zhang, Ho-fung Leung, Irwin King",10.1145/3770855,10.1145/3770855.3817782,https://doi.org/10.1145/3770855.3817782
336,Method,SensCluster: Sensitivity-Guided Client Clustering for Feature-Skewed Federated Learning,"Jiaqi Wang, Tobias Schlagenhauf, Setareh Maghsudi",10.1145/3770855,10.1145/3770855.3817783,https://doi.org/10.1145/3770855.3817783
337,Method,TiRano: Tensorized Relation-aware Temporal Reasoning for Accurate Knowledge Graph Completion,"SeungJoo Lee, Yong-chan Park, U Kang",10.1145/3770855,10.1145/3770855.3817784,https://doi.org/10.1145/3770855.3817784
338,Method,Rethinking Federated Unlearning via the Lens of Memorization,"Jiaheng Wei, Yanjun Zhang, He Zhang, Leo Yu Zhang, Chao Chen, Kok-Leong Ong, Jun Zhang, Yang Xiang",10.1145/3770855,10.1145/3770855.3817785,https://doi.org/10.1145/3770855.3817785
339,Method,AnchorMoE: Interpretable Time Series Classification via Anchor-Routed MoE,"Tao Xie, Zexi Tan, Haoyi Xiao, Mengke Li, Yiqun Zhang, Yang Lu, Cuie Yang, Yiu-ming Cheung",10.1145/3770855,10.1145/3770855.3817786,https://doi.org/10.1145/3770855.3817786
340,Method,Effective Intra-Inter Interaction Learning for Relational Tables,"Weichen Li, Ken Zhong, Zheng Wang, Li Pan, Jianhua Li",10.1145/3770855,10.1145/3770855.3817787,https://doi.org/10.1145/3770855.3817787
341,Method,Exploiting Similarities in A/B Testing with Off-Policy Estimation,"Otmane Sakhi, Alexandre Gilotte, David Rohde",10.1145/3770855,10.1145/3770855.3817788,https://doi.org/10.1145/3770855.3817788
342,Method,AGDN: Learning to Solve Traveling Salesman Problem with Anisotropic Graph Diffusion Network,"Bolin Shen, Ziwei Huang, Zhiguang Cao, Yushun Dong",10.1145/3770855,10.1145/3770855.3817789,https://doi.org/10.1145/3770855.3817789
343,Method,Test-Time Deep Thinking to Explore Implicit Rules,"Wentong Chen, Xin Cong, Zhong Zhang, Yaxi Lu, Siyuan Zhao, Yesai Wu, Qinyu Luo, Haotian Chen, Yankai Lin, Zhiyuan Liu, Maosong Sun",10.1145/3770855,10.1145/3770855.3817790,https://doi.org/10.1145/3770855.3817790
344,Method,Parallel Complex Diffusion for Scalable Time Series Generation,"Rongyao Cai, Yuxi Wan, Kexin Zhang, Ming Jin, Zhiqiang Ge, Qingsong Wen, Yong Liu",10.1145/3770855,10.1145/3770855.3817791,https://doi.org/10.1145/3770855.3817791
345,Method,Training a Generalist Hallucination Detector across Multiple Domains via Adaptive Layer Aggregation,"Xinyi Li, Zhen Fang, Yadan Luo, Yongxin Deng, Sean Du, Shanshan Ye, Ling Chen",10.1145/3770855,10.1145/3770855.3817792,https://doi.org/10.1145/3770855.3817792
346,Method,Efficient Privacy Auditing for Generative Model via Local Information,"Jingnan Xu, Leixia Wang, Xiaofeng Meng",10.1145/3770855,10.1145/3770855.3817793,https://doi.org/10.1145/3770855.3817793
347,Method,HeteroFL-LoRA: Federated LoRA Fine-Tuning Across Heterogeneous LFMs via Singular Value Collaboration,"Zhuojia Wu, Qi Zhang, Xuerong Zhao, Duoqian Miao, Kun Yi, Liang Hu",10.1145/3770855,10.1145/3770855.3817794,https://doi.org/10.1145/3770855.3817794
348,Method,Beyond Black Boxes: An Energy-Based Unified Framework for Interpretable Stock Selection,"Junren Xiao, Ruiyao Miao, Zixuan Yuan, Hui Xiong",10.1145/3770855,10.1145/3770855.3817795,https://doi.org/10.1145/3770855.3817795
349,Method,UniRank: End-to-End Domain-Specific Reranking of Hybrid Text-Image Candidates,"Yupei Yang, Lin Yang, Wanxi Deng, Lin Qu, Shikui Tu, Lei Xu",10.1145/3770855,10.1145/3770855.3817796,https://doi.org/10.1145/3770855.3817796
350,Method,Advancing Graph Few-Shot Learning via In-Context Learning,"Renchu Guan, Yajun Wang, Chunli Guo, Bowen Cao, Fausto Giunchiglia, Wei Pang, Yonghao Liu, Xiaoyue Feng",10.1145/3770855,10.1145/3770855.3817797,https://doi.org/10.1145/3770855.3817797
351,Method,A Product Manifold Method for Feature Selection,"Mao Li, Zhilong Mi, Yingpeng Du, Yifan Cao, Qingcai He, Ziqiao Yin, Binghui Guo, Zhu Sun",10.1145/3770855,10.1145/3770855.3817798,https://doi.org/10.1145/3770855.3817798
352,Method,When Compilation Breaks Your GNN: A Numerical Stability Perspective,"Jiawei Gu, Zechao Li",10.1145/3770855,10.1145/3770855.3817799,https://doi.org/10.1145/3770855.3817799
353,Method,Both Topology and Text Matter: Revisiting LLM-guided Out-of-Distribution Detection on Text-attributed Graphs,"Yinlin Zhu, Di Wu, Xu Wang, Guocong Quan, Miao Hu",10.1145/3770855,10.1145/3770855.3817900,https://doi.org/10.1145/3770855.3817900
354,Method,Scale-Invariant Lifelong Cross-Modal Hashing via Gradient Equilibrium,"Haoran Yang, Ying An, Zhan Yang, Jun Long",10.1145/3770855,10.1145/3770855.3817901,https://doi.org/10.1145/3770855.3817901
355,Method,CES: Combinatorial Experts Selection via Contextual Linear Bandits,"Jinkun Xu, Minghan Wang, Zhiyong Wang, Zhongxiang Dai, Fang Kong",10.1145/3770855,10.1145/3770855.3817902,https://doi.org/10.1145/3770855.3817902
356,Method,Revisiting Graph Autoencoders as Implicit Contrastive Learners,"Jintang Li, Ruofan Wu, Yuchang Zhu, Huizhe Zhang, Zulun Zhu, Liang Chen",10.1145/3770855,10.1145/3770855.3817903,https://doi.org/10.1145/3770855.3817903
357,Method,Alignment-Free Multi-Modality Large-Small Model Bidirectional Collaboration with Missing Modality,"Wei Guo, Jiale Mao, Yiqi Tong, Chuyu Fang, Xiao Zhang, Yikun Ban, Zhaojun Hu, Yiyang Duan, Fuzhen Zhuang",10.1145/3770855,10.1145/3770855.3817904,https://doi.org/10.1145/3770855.3817904
358,Method,UniAd: Unified Adversarial Alignment for Unsupervised Cross-Domain Industrial Anomaly Detection,"Yulong Fang, Zhanshan Li, Jingyao Li",10.1145/3770855,10.1145/3770855.3817905,https://doi.org/10.1145/3770855.3817905
359,Method,RAE: A Neural Network Dimensionality Reduction Method for Nearest Neighbors Preservation in Vector Search,"Han Zhang, Dongfang Zhao",10.1145/3770855,10.1145/3770855.3817906,https://doi.org/10.1145/3770855.3817906
360,Method,Taming Update Drift in Asynchronous Federated Learning via Orthogonal Calibration,"Jiayun Zhang, Shuheng Li, Haiyu Huang, Xiaofan Yu, Chenyang An, Rajesh K. Gupta, Jingbo Shang",10.1145/3770855,10.1145/3770855.3817907,https://doi.org/10.1145/3770855.3817907
361,Method,SamGoG: A Sampling-Based Graph-of-Graphs Framework for Imbalanced Graph Classification,"Shangyou Wang, Zezhong Ding, Xike Xie",10.1145/3770855,10.1145/3770855.3817908,https://doi.org/10.1145/3770855.3817908
362,Method,Breaking Information Cocoons: A Hyperbolic Framework for Balancing Exploration and Exploitation in Recommender Systems,"Qiyao Ma, Menglin Yang, Mingxuan Ju, Tong Zhao, Neil Shah, Rex Ying",10.1145/3770855,10.1145/3770855.3817909,https://doi.org/10.1145/3770855.3817909
363,Method,On the Role of Anticausal Direction in LLM-based Data Synthesis,"Bohan Jiang, Pingchuan Ma, Zhen Tan, Zhuoyu Shi, Fred Morstatter, Adrienne Raglin, Huan Liu",10.1145/3770855,10.1145/3770855.3817910,https://doi.org/10.1145/3770855.3817910
364,Method,Dynamic Positional Attention Modulation for Parameter-Efficient Fine-Tuning of Large Language Models,"Dayan Pan, Jingyuan Wang, Xie Yu",10.1145/3770855,10.1145/3770855.3817911,https://doi.org/10.1145/3770855.3817911
365,Method,SCALE: Style-Causal Disentanglement with Adaptive Lifelong Expert for Online Latent-domain Anomaly Detection,"Yimeng Lu, Yifei Gao, Tian Lan, Yingyuan Yang, Wenjun He, Meng Wang, Chen Zhang",10.1145/3770855,10.1145/3770855.3817912,https://doi.org/10.1145/3770855.3817912
366,Method,MuSeL: A Multi-Scale Adaptive Graph Representation Learning Framework for Microbe-Drug Association Prediction,"Yuehu Wu, Lei Wang, Zhengwei Li, Mengmeng Wei, Bowei Zhao",10.1145/3770855,10.1145/3770855.3817913,https://doi.org/10.1145/3770855.3817913
367,Method,Efficient and Differentially Private Federated LLM Fine-Tuning on Heterogeneous Clients,"Nan Yan, Yuqing Li, Xiong Wang, Jing Chen, Wei Wang, Kun He, Ruiying Du, Shuhua Li",10.1145/3770855,10.1145/3770855.3817914,https://doi.org/10.1145/3770855.3817914
368,Method,End-to-End Structured Information Extraction from Mixed-Script Documents in Open Compositional Symbol Systems,"Zehan Li, Fu Zhang, Zhijun Liu, Jingwei Cheng",10.1145/3770855,10.1145/3770855.3817959,https://doi.org/10.1145/3770855.3817959
369,Method,One Step Closer to Ground Truth: A Multi-Scale Residual-Aware Representation Learning Pipeline for Predicting Time Series Data,"Amrijit Biswas, Mustafa Kamal, Robin Krambroeckers, M. M. Lutfe Elahi, Sifat Momen, Nabeel Mohammed, Shafin Rahman",10.1145/3770855,10.1145/3770855.3817960,https://doi.org/10.1145/3770855.3817960
370,Method,Efficient Shapley-Based Influence Attribution in Social Networks,"Fangzhu Shen, Amir Gilad, Sudeepa Roy",10.1145/3770855,10.1145/3770855.3817961,https://doi.org/10.1145/3770855.3817961
371,Method,SemStruct: Contextualizing Semantic Embeddings with Structural Information for Schema Matching,"Inwon Kang, Kavitha Srinivas, Nandana Mihindukulasooriya, Sola Shirai, Parikshit Ram, Horst Samulowitz, Oshani Seneviratne",10.1145/3770855,10.1145/3770855.3817963,https://doi.org/10.1145/3770855.3817963
372,Method,Search-on-Graph: Iterative Informed Navigation for Large Language Model Reasoning on Knowledge Graphs,"Jia Ao Sun, Hao Yu, Fabrizio Gotti, Fengran Mo, Yihong Wu, Yuchen Hui, Zhan Su, Lingfeng Xiao, Jian-Yun Nie",10.1145/3770855,10.1145/3770855.3817964,https://doi.org/10.1145/3770855.3817964
373,Method,FlightGen: Controllable Flight Trajectory Generation with Physics-Constrained Diffusion,"Aiwei Zhang, Mengfan Li, Di Yao, Yi Lin, Zipei Fan, Minglong Lei, Yaqiong Liu, Shuai Ma, Jingping Bi",10.1145/3770855,10.1145/3770855.3817965,https://doi.org/10.1145/3770855.3817965
374,Method,G 2 LoRA: Gradient Orthogonal Low-Rank Adaptation Framework for Graph Continual Learning on Text-Attributed Graphs,"Yuhan Wang, Yibo Ding, Yutong Ye, Mufan Zhao, Wenbo Zhang, Ruijie Wang, Jianxin Li",10.1145/3770855,10.1145/3770855.3817966,https://doi.org/10.1145/3770855.3817966
375,Method,SafeImpute: Reliable Clinical Data Imputation via Conformal Selection,"Xinrui He, Mengting Ai, Junting Wang, Curtiss B. Cook, Jingrui He",10.1145/3770855,10.1145/3770855.3817967,https://doi.org/10.1145/3770855.3817967
376,Method,PYTHIA: Universal Question Answering over Knowledge Graphs,"Sergios-Anestis Kefalidis, Konstantinos Plas, Manolis Koubarakis",10.1145/3770855,10.1145/3770855.3817968,https://doi.org/10.1145/3770855.3817968
377,Method,Random-Access Ranked Retrieval and Similarity Search,"Mohsen Dehghankar, Abolfazl Asudeh, Raghav Mittal, Suraj Shetiya, Gautam Das",10.1145/3770855,10.1145/3770855.3817969,https://doi.org/10.1145/3770855.3817969
378,Method,Semantic-Symbolic Knowledge Consensus for Multilingual Question Answering,"Yu Zhang, Ran Song, Xiaofei Gao, Shuting Jiang, Zhengtao Yu",10.1145/3770855,10.1145/3770855.3817970,https://doi.org/10.1145/3770855.3817970
379,Method,When Gradient Boosting Meets Adapter: Exploring Weak Learners for Parameter-Efficient Fine-tuning of LLMs,"Yifei Zhang, Hao Zhu, Haoran Shi, Junhao Dong, Lingyun Song, Xiaolin Han, Yanyu Chen, Wenxuan Wang, Han Yu, Xuequn Shang, Piotr Koniusz",10.1145/3770855,10.1145/3770855.3817971,https://doi.org/10.1145/3770855.3817971
380,Method,Net-Ev 2 : A Generative Simulator for Network Event Evolution,"Guangyu Wang, Zhaonan Wang",10.1145/3770855,10.1145/3770855.3817972,https://doi.org/10.1145/3770855.3817972
381,Method,AFLiP: An Access-Recomputation Decoupling Framework for Efficient and Structure-Preserving GNN-based Link Prediction,"Jeongmin Bae, Min-Soo Kim",10.1145/3770855,10.1145/3770855.3817973,https://doi.org/10.1145/3770855.3817973
382,Method,AlphaOPT: Formulating Optimization Programs with Self-Improving LLM Experience Library,"Minwei Kong, Ao Qu, Xiaotong Guo, Wenbin Ouyang, Chonghe Jiang, Han Zheng, Yining Ma, Dingyi Zhuang, Yuhan Tang, Junyi Li, Shenhao Wang, Haris Koutsopoulos, Hai Wang, Cathy Wu, Jinhua Zhao",10.1145/3770855,10.1145/3770855.3817974,https://doi.org/10.1145/3770855.3817974
383,Method,Uncertainty-aware Generative Recommendation,"Chenxiao Fan, Chongming Gao, Yaxin Gong, Haoyan Liu, Fuli Feng, Xiangnan He",10.1145/3770855,10.1145/3770855.3817975,https://doi.org/10.1145/3770855.3817975
384,Method,Understanding Generative Recommendation with Semantic IDs from a Model-scaling View,"Jingzhe Liu, Liam Collins, Jiliang Tang, Tong Zhao, Neil Shah, Mingxuan Ju",10.1145/3770855,10.1145/3770855.3817976,https://doi.org/10.1145/3770855.3817976
385,Method,C-iVAE: Causal Structure-Aware Identifiable VAE for Tabular Data with Limited Environments,"Zejiang Wang, Feng Zhou",10.1145/3770855,10.1145/3770855.3817977,https://doi.org/10.1145/3770855.3817977
