No,Type,Title,Authors,Track,DOI,Paper_Link,PDF_Link
74,Method,Rotation-Free Online Handwritten Character Recognition Using Linear Recurrent Units,"Yang, Danyu",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31663-9_2,https://doi.org/10.1007/978-3-032-31663-9_2,https://link.springer.com/content/pdf/10.1007/978-3-032-31663-9_2
75,Method,Data Scaling Laws For Block-Sparse Training,"liu, zeyu; zhang, zhenfeng; zhang, yunquan; cheng, daning",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31663-9_3,https://doi.org/10.1007/978-3-032-31663-9_3,https://link.springer.com/content/pdf/10.1007/978-3-032-31663-9_3
76,Method,Semi-Supervised Domain Adaptation With Entropy-Guided Curriculum And Contrastive Learning,"Hwang, Sunhyeok; Kim, Seoung Bum",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31663-9_4,https://doi.org/10.1007/978-3-032-31663-9_4,https://link.springer.com/content/pdf/10.1007/978-3-032-31663-9_4
77,Method,A Novel Prototype-Based Neural Patch Network For Explainable Tumour Classification Under Noisy Labels,"Sarpong, Kwabena; Awrangjeb, Mohammad ; Islam, Md. Saiful",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31663-9_9,https://doi.org/10.1007/978-3-032-31663-9_9,https://link.springer.com/content/pdf/10.1007/978-3-032-31663-9_9
78,Method,Smt-Net: Terrain-Guided Hybrid Neural Network For Meteorological Data Super-Resolution Reconstruction,"Pan, Zhigeng; Zhang, Lifeng; Lin, Xianxuan; Wu, Xi; Meng, Fan; Wu, Timing",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31663-9_10,https://doi.org/10.1007/978-3-032-31663-9_10,https://link.springer.com/content/pdf/10.1007/978-3-032-31663-9_10
79,Method,Sharc: Reference Point Driven Spherical Harmonic Representation For Complex Shapes,"Sapoutzoglou , Panagiotis; Terzakis, George; Pateraki, Maria",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31663-9_12,https://doi.org/10.1007/978-3-032-31663-9_12,https://link.springer.com/content/pdf/10.1007/978-3-032-31663-9_12
80,Method,Robust Explanations Through Uncertainty Decomposition: A Path To Trustworthier Ai,"Zhu, Chenrui; Bounia, Louenas; Nguyen, Vu‑Linh; Destercke, Sébastien; Hoarau, Arthur",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31663-9_14,https://doi.org/10.1007/978-3-032-31663-9_14,https://link.springer.com/content/pdf/10.1007/978-3-032-31663-9_14
81,Method,Elevation-Separated Crf Post-Processing Of Remote Sensing Imagery For Self-Supervised Image Segmentation,"Weindel, Joshua; Qiu, Kevin; Bulatov, Dimitri",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31663-9_15,https://doi.org/10.1007/978-3-032-31663-9_15,https://link.springer.com/content/pdf/10.1007/978-3-032-31663-9_15
82,Method,As-Ects: Adaptive Shapelet Learning For Early Classification Of Streaming Time Series,"Li, Wei; Meng, Xiaofeng",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31663-9_19,https://doi.org/10.1007/978-3-032-31663-9_19,https://link.springer.com/content/pdf/10.1007/978-3-032-31663-9_19
83,Method,What Matters In Virtual Try-Off? Dual-Unet Diffusion Models For Garment Reconstruction,"Truong, Phat; Madadi, Meysam; Escalera, Sergio",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31663-9_22,https://doi.org/10.1007/978-3-032-31663-9_22,https://link.springer.com/content/pdf/10.1007/978-3-032-31663-9_22
84,Method,G-Drift Mia: Membership Inference Via Gradient-Induced Feature Drift In Llms,"Kumar, Ravi; Grover, Utkarsh; Lin, Xiaomin; Polyzou, Agoritsa",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31663-9_24,https://doi.org/10.1007/978-3-032-31663-9_24,https://link.springer.com/content/pdf/10.1007/978-3-032-31663-9_24
85,Method,Multimodal Contrastive Enhancement Network For Cross-Ethnic Analysis Of Degenerative Brain Regions In Alzheimer'S Disease,"Zhu, Haoran; Yu, Tong; Hua, Zhen; Ge, Ling; Wang, Jianjia",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31663-9_25,https://doi.org/10.1007/978-3-032-31663-9_25,https://link.springer.com/content/pdf/10.1007/978-3-032-31663-9_25
86,Method,Tf-Dc: A Time–Frequency Deep Classification Framework For Rf-Based Uav Identification,"chunxu, luo; yuntian, hu; zhiyan, dong; lihua, zhang",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31663-9_35,https://doi.org/10.1007/978-3-032-31663-9_35,https://link.springer.com/content/pdf/10.1007/978-3-032-31663-9_35
87,Method,Jailbreaking Llms Without Gradients Or Priors: Effective And Transferable Attacks,"Nurlanov, Zhakshylyk; Schmidt, Frank R.; Bernard, Florian",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31663-9_41,https://doi.org/10.1007/978-3-032-31663-9_41,https://link.springer.com/content/pdf/10.1007/978-3-032-31663-9_41
88,Method,Prism: A Unified Framework For Photorealistic Reconstruction And Intrinsic Scene Modeling,"Dirik, Alara; Wang, Tuanfeng; Ceylan, Duygu; Zafeiriou, Stefanos; Frühstück, Anna",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31663-9_42,https://doi.org/10.1007/978-3-032-31663-9_42,https://link.springer.com/content/pdf/10.1007/978-3-032-31663-9_42
89,Method,Nearest-Neighbor Density Estimation For Dependency Suppression,"Anderson, Kathleen; Martinetz, Thomas",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31663-9_44,https://doi.org/10.1007/978-3-032-31663-9_44,https://link.springer.com/content/pdf/10.1007/978-3-032-31663-9_44
90,Method,Eva Optimizer: Escaping Low-Curvature Traps In Deep Learning,"Di Cecco, Antonio; Metta, Carlo; ; Papini, Andrea; Fantozzi, Marco; Galfré, Silvia Giulia; Vegliò, Michelangelo; Bianchi, Luigi Amedeo; Parton, Maurizio; Morandin, Francesco",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31666-0_8,https://doi.org/10.1007/978-3-032-31666-0_8,https://link.springer.com/content/pdf/10.1007/978-3-032-31666-0_8
91,Method,Dgi: Time Series Anomaly Detection By Injection Of Anomaly Prior,"Xiong, Xudong; Zhou, Xiaohui; Wang, Yijie",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31666-0_9,https://doi.org/10.1007/978-3-032-31666-0_9,https://link.springer.com/content/pdf/10.1007/978-3-032-31666-0_9
92,Method,Liteaugnet: A Lightweight Semantic-Guided Augmentation Network For Efficient Edge-Level Image Classification,"Rahman, Mohammad Shahedur; Bari, Mohammad Tahmid; Adnan, Md. Nasim ; Parvez, Arshad",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31666-0_11,https://doi.org/10.1007/978-3-032-31666-0_11,https://link.springer.com/content/pdf/10.1007/978-3-032-31666-0_11
93,Method,Emasam: A Computationally Efficient Sharpness-Aware Minimization \\Via Ema-Guided Perturbations,"Ratchatorn, Tanapat; Tanaka, Masayuki",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31666-0_12,https://doi.org/10.1007/978-3-032-31666-0_12,https://link.springer.com/content/pdf/10.1007/978-3-032-31666-0_12
94,Method,Bughunter: An Automated Game Test Framework With Marl-Based Data Collection And Fdm-Based Bug Detection,"Kim, Jung In; Lee, Jungmin; Kim, Jaehoon ; Heo, Jongkook; Jeong, Jinyong; Kim, Seoung Bum",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31666-0_15,https://doi.org/10.1007/978-3-032-31666-0_15,https://link.springer.com/content/pdf/10.1007/978-3-032-31666-0_15
95,Method,Following The Teacher'S Footsteps: Scheduled Checkpoint Distillation For Domain-Specific Llms,"Feng, Cheng; Zhong, Chaoliang; Sun, Jun; Oishi, Yusuke",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31666-0_21,https://doi.org/10.1007/978-3-032-31666-0_21,https://link.springer.com/content/pdf/10.1007/978-3-032-31666-0_21
96,Method,Returnratenet: Neural Network-Based Estimation Of Size-Related Return Rates In Fashion E-Commerce,"Szabo, Attila; Nestler, Andrea; Späth, Matthias; Weffer, Rodrigo; Shirvany, Reza",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31666-0_22,https://doi.org/10.1007/978-3-032-31666-0_22,https://link.springer.com/content/pdf/10.1007/978-3-032-31666-0_22
97,Method,Dotgreedx: Combining Scoring-Based Technique And Greedy Search For Gnn Explainability,"Brito Azevedo, Mariana; Brun, Luc; Héroux, Pierre; Lamotte, Jean-Luc",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31666-0_24,https://doi.org/10.1007/978-3-032-31666-0_24,https://link.springer.com/content/pdf/10.1007/978-3-032-31666-0_24
98,Method,Llm-Guided Exploration For Sample-Efficient Uav Navigation,"Xie, Xianan; Li, Junbao; Sheng, Yuanyuan; Liu, Huanyu",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31666-0_28,https://doi.org/10.1007/978-3-032-31666-0_28,https://link.springer.com/content/pdf/10.1007/978-3-032-31666-0_28
99,Method,Unique Step Refinement For Transformer-Based Generative Models,"Grimal, Paul; Le Borgne, Herve; Ferret, Olivier",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31666-0_29,https://doi.org/10.1007/978-3-032-31666-0_29,https://link.springer.com/content/pdf/10.1007/978-3-032-31666-0_29
100,Method,"Graphexplainer: Explaining Nodes, Edges And Attributes Of Graph Neural Network Predictions","Segura-Alabart, Natàlia; Serratosa, Francesc; Lemoine, Jean Philippe",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31666-0_32,https://doi.org/10.1007/978-3-032-31666-0_32,https://link.springer.com/content/pdf/10.1007/978-3-032-31666-0_32
101,Method,Gradient Consistency Focal Dice Loss And Multi-Scale Attention For Accurate Segmentation Of Mortar Joints In Stone Masonry,"Lucho, Stuardo; Desquesnes, Xavier; Leconge, Remy; Treuillet, Sylvie",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31666-0_38,https://doi.org/10.1007/978-3-032-31666-0_38,https://link.springer.com/content/pdf/10.1007/978-3-032-31666-0_38
102,Method,There Is  More To Attention: Statistical Filtering Enhances Explanations In Vision Transformers,"Ayyar, Meghna P; Benois-Pineau, Jenny; Zemmari, Akka",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31666-0_39,https://doi.org/10.1007/978-3-032-31666-0_39,https://link.springer.com/content/pdf/10.1007/978-3-032-31666-0_39
103,Method,Lindeps: A Fine-Tuning Free Post-Pruning Method To Remove Layer-Wise Linear Dependencies,"Henry, Maxim; Deliège, Adrien; Cioppa, Anthony; Van Droogenbroeck, Marc",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31666-0_43,https://doi.org/10.1007/978-3-032-31666-0_43,https://link.springer.com/content/pdf/10.1007/978-3-032-31666-0_43
104,Method,Llava-Mr: Large Language-And-Vision Assistant For Video Moment Retrieval,"Lu, Weiheng; Yu, An; Li, Jian; Chang, Ming-Ching",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31666-0_44,https://doi.org/10.1007/978-3-032-31666-0_44,https://link.springer.com/content/pdf/10.1007/978-3-032-31666-0_44
105,Method,Seeing Inside Deep Treatment Effect Models: A Representation-Level Evaluation,"Khan, Ahmad Saeed; Schaffernicht, Erik; Stork, Johannes Andreas",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31666-0_45,https://doi.org/10.1007/978-3-032-31666-0_45,https://link.springer.com/content/pdf/10.1007/978-3-032-31666-0_45
106,Method,Automatic Segmentation For 3D Morphometric Analysis Of The Mouse Brain,"Zayim, Beyza",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31666-0_46,https://doi.org/10.1007/978-3-032-31666-0_46,https://link.springer.com/content/pdf/10.1007/978-3-032-31666-0_46
107,Method,Stylistic-Storm: Self-Supervised Spectral Disentanglement Using Adversarial Learning And Jepa For Weather Analysis,"Ouattara, Hamed; Duthon, Pierre ; Salmane, Pascal Houssam ; Bernardin, Frédéric; Aider, Omar Ait",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31673-8_1,https://doi.org/10.1007/978-3-032-31673-8_1,https://link.springer.com/content/pdf/10.1007/978-3-032-31673-8_1
108,Method,Anomaly Detection By Effectively Leveraging Synthetic Images,"Kang, Sungho; Park, Hyunkyu; Lee, Yeonho; Lee, Hanbyul; Jeong, Mijoo; Park, YeongHyeon; Lee, Injae; Yi, Juneho",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31673-8_2,https://doi.org/10.1007/978-3-032-31673-8_2,https://link.springer.com/content/pdf/10.1007/978-3-032-31673-8_2
109,Method,Machine Unlearning In The Era Of Quantum Machine Learning: An Empirical Study,"Crivoi, Carla; Ionescu, Radu Tudor",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31673-8_3,https://doi.org/10.1007/978-3-032-31673-8_3,https://link.springer.com/content/pdf/10.1007/978-3-032-31673-8_3
110,Method,Simple Hierarchical Prompting With Induced-Parent Consistency For Hierarchical Image Classification,"Barna, Nasid Habib; Dey, Noyon; Bhandarkar, Suchendra M",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31673-8_5,https://doi.org/10.1007/978-3-032-31673-8_5,https://link.springer.com/content/pdf/10.1007/978-3-032-31673-8_5
111,Method,Learning Rate Informed Priors For Neural Network Calibration,"FALL, MOUHAMADOU MAKHTAR; AINOUZ, SAMIA; Lapray, Pierre Jean; Tarel, Jean-Philippe",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31673-8_8,https://doi.org/10.1007/978-3-032-31673-8_8,https://link.springer.com/content/pdf/10.1007/978-3-032-31673-8_8
112,Method,Neuro-Symbolic Instruction Tuning For Explainable Mahjong Agents Via Two-Stage Dual-Lora,"Fang, Zhaohao; Xu, Junhuai; Yu, Jiawei; Li, Hanjie; Chen, Shuotian; Li, Jiyi; Yoshioka, Masaharu",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31673-8_11,https://doi.org/10.1007/978-3-032-31673-8_11,https://link.springer.com/content/pdf/10.1007/978-3-032-31673-8_11
113,Method,Nestedsleepnet: Physiology-Guided Multi-Scale Learning With Hierarchical Temporal Memory For Eeg Sleep Stage Classification,"Rai, Rakesh;  Parui, Sricheta; Singh, Dushyant Kumar; Singh, Rupal Hukampal",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31673-8_12,https://doi.org/10.1007/978-3-032-31673-8_12,https://link.springer.com/content/pdf/10.1007/978-3-032-31673-8_12
114,Method,Cafi: Copula-Based Adversarial Feature Index For Adversarial Robustness Analysis,"Feng, Huaxing; Liu, Lin; Hu, Cong",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31673-8_14,https://doi.org/10.1007/978-3-032-31673-8_14,https://link.springer.com/content/pdf/10.1007/978-3-032-31673-8_14
115,Method,Enhancing Rl Generalizability In Robotics Through Shap Analysis Of Algorithms And Hyperparameters,"Kong, Lingxiao; Yang, Cong; Beyan, Oya; Boukhers, Zeyd",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31673-8_16,https://doi.org/10.1007/978-3-032-31673-8_16,https://link.springer.com/content/pdf/10.1007/978-3-032-31673-8_16
116,Method,Exploiting Open-Set Noise With Adaptive Entropy Enhancement For Learning With Open-World Noisy Data,"Luo, Qian; Geng, Chuanxing",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31673-8_18,https://doi.org/10.1007/978-3-032-31673-8_18,https://link.springer.com/content/pdf/10.1007/978-3-032-31673-8_18
117,Method,Progressive Multi-Level Distillation For Domain Adaptive Object Detection,"Yan, Mengfan; Huang, Maochen; Chen, Wenjie",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31673-8_19,https://doi.org/10.1007/978-3-032-31673-8_19,https://link.springer.com/content/pdf/10.1007/978-3-032-31673-8_19
118,Method,Himes: Hippocampus-Inspired Memory System For Personalized Ai Assistants,"Li, Hailong; Li, Feifei; Que, Wenhui; Fan, Xingyu",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31673-8_25,https://doi.org/10.1007/978-3-032-31673-8_25,https://link.springer.com/content/pdf/10.1007/978-3-032-31673-8_25
119,Method,Cloud-Edge Hybrid Reasoning: Decoupling Symbolic Correction From Large-Scale Generation,"Wang, Rui",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31673-8_29,https://doi.org/10.1007/978-3-032-31673-8_29,https://link.springer.com/content/pdf/10.1007/978-3-032-31673-8_29
120,Method,Plotgraph: Graph-First Screenplay Generation With Structural Consistency,"Liu, Wenhui; Guo, Kan; Wei, Jia; Luo, Hong; Lu, Haijun; Shao, Yan; Ren, Jiaqian; Feng, Daquan",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31673-8_30,https://doi.org/10.1007/978-3-032-31673-8_30,https://link.springer.com/content/pdf/10.1007/978-3-032-31673-8_30
121,Method,Esplora: Enhanced Spatial Precision With Low-Rank Adaption In Text-To-Image Diffusion Models For High-Definition Synthesis,"Rigo, Andrea; Stornaiuolo, Luca; Martino, Mauro; Lepri, Bruno; Sebe, Niculae",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31673-8_33,https://doi.org/10.1007/978-3-032-31673-8_33,https://link.springer.com/content/pdf/10.1007/978-3-032-31673-8_33
122,Method,3D Sparse Gan-Based Moe For Object Generation And Completion,"Hamdi, Yahia; Andrialovanirina, Nicolas; Mahé, Kélig ; Poisson Caillault, Emilie",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31673-8_36,https://doi.org/10.1007/978-3-032-31673-8_36,https://link.springer.com/content/pdf/10.1007/978-3-032-31673-8_36
